type,capacity,checkin,checkout,num_adults,num_children,name,price,score,avg_review,reviews_count
Hotel,95.0,2024-04-16,2024-04-19,2,0,Porcel Alixares,US$230,"8.4
Scored 8.4",Very Good,"9,448"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Áurea Catedral by Eurostars Hotel Company,US$488,"9.2
Scored 9.2",Wonderful,"5,693"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Hotel Colón Centro,US$317,"8.4
Scored 8.4",Very Good,"2,478"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Hotel Macià Monasterio de los Basilios,US$198,"8.1
Scored 8.1",Very Good,"2,807"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Porcel Navas,US$237,"8.7
Scored 8.7",Excellent,"2,187"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Gran Hotel Luna de Granada,US$288,"8.5
Scored 8.5",Very Good,"9,512"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Casual Ilbira Granada,US$239,"8.8
Scored 8.8",Excellent,551
Hotel,95.0,2024-04-16,2024-04-19,2,0,Room Mate Leo,US$338,"8.8
Scored 8.8",Excellent,"4,393"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Hotel Sacromonte,US$203,"8.5
Scored 8.5",Very Good,"3,218"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Hotel Abades Recogidas,US$260,"8.1
Scored 8.1",Very Good,"2,114"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Gar Anat Hotel Boutique,US$315,"8.7
Scored 8.7",Excellent,"1,009"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Hotel Cedran,US$191,"7.8
Scored 7.8",Good,"2,100"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Eurostars Puerta Real,US$403,"8.9
Scored 8.9",Excellent,"4,079"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Hotel Saray,US$312,"8.4
Scored 8.4",Very Good,"9,868"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Hotel Dauro Premier,US$250,"8.6
Scored 8.6",Excellent,"1,446"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Hotel Andalucía Center,US$263,"8.8
Scored 8.8",Excellent,"7,271"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Eurostars Gran Via,US$499,"8.6
Scored 8.6",Excellent,"2,179"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Casa Miravalle Catedral,US$370,"9.2
Scored 9.2",Wonderful,"1,162"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Abadía Hotel,US$327,"8.5
Scored 8.5",Very Good,"4,312"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Hotel Casa 1800 Granada,US$438,"8.8
Scored 8.8",Excellent,"1,396"
Hotel,95.0,2024-04-16,2024-04-19,2,0,U-Sense Granada Centro,US$333,"8.8
Scored 8.8",Excellent,"2,644"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Crisol Guadalupe,US$257,"8.5
Scored 8.5",Very Good,"4,811"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Hotel Mercader de Sedas,US$330,"8.5
Scored 8.5",Very Good,"2,172"
Hotel,95.0,2024-04-16,2024-04-19,2,0,Exe Triunfo Granada,US$257,"8.0
Scored 8.0",Very Good,"2,782"
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,Siloe Plaza,US$304,"7.8
Scored 7.8",Good,772
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,limehome Granada Calle Santa Ana,US$242,"8.8
Scored 8.8",Excellent,"1,808"
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,Be Free Granada,US$207,"8.2
Scored 8.2",Very Good,"3,443"
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,QH Elvira,US$216,"8.1
Scored 8.1",Very Good,30
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,Be Suites Centro,US$253,"8.3
Scored 8.3",Very Good,964
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,Laurel Suites Apartments,US$299,"8.5
Scored 8.5",Very Good,553
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,HNN GRANADA,US$386,"9.7
Scored 9.7",Exceptional,485
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,Nest Flats Granada,US$213,"8.5
Scored 8.5",Very Good,"1,745"
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,QH San Juan de Dios,US$216,"8.5
Scored 8.5",Very Good,52
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,Apartamentos Centro Granada,US$260,"8.5
Scored 8.5",Very Good,79
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,"Granada centro, amplio, wifi y A/C",US$203,"8.0
Scored 8.0",Very Good,1
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,numa I Vega Apartments,US$289,"8.3
Scored 8.3",Very Good,"1,911"
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,tuGuest S.Pedro Apartments,US$314,"8.7
Scored 8.7",Excellent,118
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,QH Realejo - San Matias,US$216,"7.9
Scored 7.9",Good,22
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,QH Ayuntamiento 02,US$216,"7.8
Scored 7.8",Good,34
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,Esencias de la Alhambra,US$319,"9.1
Scored 9.1",Wonderful,26
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,Ap Escudo A21,US$383,-,-,-
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,IB Realejo,US$351,"9.1
Scored 9.1",Wonderful,50
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,Bonito Loft San Miguel Centro Catedral Wifi,US$261,"9.0
Scored 9.0",Wonderful,31
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,Apartamentos Afán de Ribera,US$224,"8.1
Scored 8.1",Very Good,278
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,Alhamar Granada centro,US$320,"8.8
Scored 8.8",Excellent,27
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,"Apartamento San Isidro, OZONO",US$297,"9.0
Scored 9.0",Wonderful,109
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,tuGuest Carretera de la Sierra Apartment,US$281,"9.0
Scored 9.0",Wonderful,26
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,IMEDA Apartamentos Piedra Santa,US$329,"8.9
Scored 8.9",Excellent,101
Apartamentos,85.0,2024-04-16,2024-04-19,2,2,Jardines del Triunfo Apartamentos,US$287,"9.1
Scored 9.1",Wonderful,48
Hotel,96.0,2024-04-16,2024-04-19,2,2,Casa Miravalle Catedral,US$370,"9.2
Scored 9.2",Wonderful,"1,162"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Porcel Alixares,US$372,"8.4
Scored 8.4",Very Good,"9,448"
Hotel,96.0,2024-04-16,2024-04-19,2,2,BiBo Suites San Agustín,US$358,"9.4
Scored 9.4",Wonderful,976
Hotel,96.0,2024-04-16,2024-04-19,2,2,Gran Hotel Luna de Granada,US$479,"8.5
Scored 8.5",Very Good,"9,512"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Suites Gran Vía 44,US$351,"9.0
Scored 9.0",Wonderful,"1,122"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Allegro Granada,US$407,"8.6
Scored 8.6",Excellent,"4,215"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Hotel Dauro Premier,US$389,"8.6
Scored 8.6",Excellent,"1,446"
Hotel,96.0,2024-04-16,2024-04-19,2,2,SUITES CASA DE LAS COLUMNAS,US$385,"8.8
Scored 8.8",Excellent,579
Hotel,96.0,2024-04-16,2024-04-19,2,2,Porcel Sabica,US$394,"8.3
Scored 8.3",Very Good,"4,473"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Sercotel Granada Suites,US$626,"9.2
Scored 9.2",Wonderful,"1,919"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Hotel Macià Cóndor,US$324,"7.7
Scored 7.7",Good,"1,893"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Hotel Macià Granada Five Senses Rooms & Suites,US$571,"8.6
Scored 8.6",Excellent,"4,771"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Exe Triunfo Granada,US$399,"8.0
Scored 8.0",Very Good,"2,782"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Eurostars Puerta Real,US$779,"8.9
Scored 8.9",Excellent,"4,079"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Hotel Boutique Puerta de las Granadas,US$601,"8.7
Scored 8.7",Excellent,"1,647"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Hotel Carlos V,US$424,"8.3
Scored 8.3",Very Good,"3,621"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Elvira Suites,US$500,"8.9
Scored 8.9",Excellent,781
Hotel,96.0,2024-04-16,2024-04-19,2,2,Occidental Granada,US$668,"8.7
Scored 8.7",Excellent,"3,179"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Porcel Navas,US$375,"8.7
Scored 8.7",Excellent,"2,187"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Bubaqia House - Suites Boutique,US$694,"9.8
Scored 9.8",Exceptional,22
Hotel,96.0,2024-04-16,2024-04-19,2,2,Hotel Casa Palacete Tablas,US$612,"9.2
Scored 9.2",Wonderful,110
Hotel,96.0,2024-04-16,2024-04-19,2,2,Seda Club Hotel - Small Luxury Hotels,"US$2,757","9.7
Scored 9.7",Exceptional,404
Hotel,96.0,2024-04-16,2024-04-19,2,2,Alhambra Palace Hotel,"US$2,731","8.7
Scored 8.7",Excellent,"1,507"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Meliá Granada,"US$1,851","8.2
Scored 8.2",Very Good,"1,974"
Hotel,96.0,2024-04-16,2024-04-19,2,2,Casual Ilbira Granada,US$478,"8.8
Scored 8.8",Excellent,551
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,Apartamentos Inside Casa de la Alberca,US$295,"8.7
Scored 8.7",Excellent,103
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,ISA Granada,US$314,"8.6
Scored 8.6",Excellent,"2,637"
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,BiBo Suites Palacio de Portago,US$370,"9.6
Scored 9.6",Exceptional,61
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,Amazing House Albaycin for 5 pax,US$195,-,-,-
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,Be Free Granada,US$258,"8.2
Scored 8.2",Very Good,"3,443"
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,Be Suites Centro,US$301,"8.3
Scored 8.3",Very Good,964
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,Alhamar Granada centro,US$320,"8.8
Scored 8.8",Excellent,27
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,ALHAMBRA.MESONES 4,US$553,"9.3
Scored 9.3",Wonderful,642
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,BiBo Suites Oro del Darro,US$521,"9.3
Scored 9.3",Wonderful,"2,533"
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,Bib Rambla Luxury Apartments by Apolo Homes,US$818,"9.4
Scored 9.4",Wonderful,264
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,tuGuest Alhondiga Apartment,US$456,"8.8
Scored 8.8",Excellent,120
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,BiBo Suites Plaza Nueva,US$503,"9.2
Scored 9.2",Wonderful,"2,913"
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,Apartamentos Turísticos Mauror,US$795,"9.4
Scored 9.4",Wonderful,763
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,BiBo Suites Gran Vía,US$588,"9.0
Scored 9.0",Wonderful,"3,344"
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,tuGuest Ático Gracia,US$276,-,-,-
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,Genteel Home Isabel la Católica,US$513,"8.6
Scored 8.6",Excellent,190
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,Apartamento céntrico alhóndiga,US$327,"9.5
Scored 9.5",Exceptional,2
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,Pisito del gorrión,US$298,"9.5
Scored 9.5",Exceptional,56
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,tuGuest Lobos Apartment,US$395,"8.0
Scored 8.0",Very Good,65
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,tuGuest S. Jerónimo Apartment,US$646,"9.2
Scored 9.2",Wonderful,63
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,tuGuest Clave de Sol Apartment,US$580,"8.7
Scored 8.7",Excellent,67
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,Apartamentos de Isabella,US$364,"8.5
Scored 8.5",Very Good,891
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,IMEDA Apartamentos Piedra Santa,US$406,"8.9
Scored 8.9",Excellent,101
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,tuGuest Alhamar Apartment,US$401,"8.0
Scored 8.0",Very Good,55
Apartamentos,90.0,2024-04-16,2024-04-19,5,0,Domus Apartamentos Granada con parking gratuito en pleno centro,US$628,"9.4
Scored 9.4",Wonderful,"1,486"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Elvira Suites,US$652,"8.9
Scored 8.9",Excellent,781
Hotel,96.0,2024-04-16,2024-04-19,5,0,Meliá Granada,"US$3,146","8.2
Scored 8.2",Very Good,"1,974"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Porcel Navas,US$575,"8.7
Scored 8.7",Excellent,"2,187"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Gran Hotel Luna de Granada,US$666,"8.5
Scored 8.5",Very Good,"9,512"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Hotel Dauro Premier,US$589,"8.6
Scored 8.6",Excellent,"1,446"
Hotel,96.0,2024-04-16,2024-04-19,5,0,YIT Casablanca,US$479,"7.5
Scored 7.5",Good,"3,930"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Porcel Alixares,US$565,"8.4
Scored 8.4",Very Good,"9,448"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Hotel Comfort Dauro 2,US$610,"8.6
Scored 8.6",Excellent,"3,680"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Casual Ilbira Granada,US$562,"8.8
Scored 8.8",Excellent,551
Hotel,96.0,2024-04-16,2024-04-19,5,0,Casa Miravalle Catedral,US$903,"9.2
Scored 9.2",Wonderful,"1,162"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Hotel Molinos,US$545,"8.0
Scored 8.0",Very Good,"2,747"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Hotel Casa Palacete Tablas,"US$1,024","9.2
Scored 9.2",Wonderful,110
Hotel,96.0,2024-04-16,2024-04-19,5,0,Eurostars Puerta Real,US$987,"8.9
Scored 8.9",Excellent,"4,079"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Hotel Mercader de Sedas,US$702,"8.5
Scored 8.5",Very Good,"2,172"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Hotel Saray,US$732,"8.4
Scored 8.4",Very Good,"9,868"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Occidental Granada,US$890,"8.7
Scored 8.7",Excellent,"3,179"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Las Nieves,US$592,"8.4
Scored 8.4",Very Good,"2,393"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Hotel Macià Monasterio de los Basilios,US$462,"8.1
Scored 8.1",Very Good,"2,807"
Hotel,96.0,2024-04-16,2024-04-19,5,0,BiBo Suites San Agustín,US$723,"9.4
Scored 9.4",Wonderful,976
Hotel,96.0,2024-04-16,2024-04-19,5,0,Hotel Boutique Puerta de las Granadas,US$870,"8.7
Scored 8.7",Excellent,"1,647"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Allegro Granada,US$651,"8.6
Scored 8.6",Excellent,"4,215"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Áurea Catedral by Eurostars Hotel Company,"US$1,364","9.2
Scored 9.2",Wonderful,"5,693"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Suites Gran Vía 44,US$845,"9.0
Scored 9.0",Wonderful,"1,122"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Hotel Abades Nevada Palace,US$510,"7.9
Scored 7.9",Good,"4,844"
Hotel,96.0,2024-04-16,2024-04-19,5,0,Hotel Granada Center,"US$1,052","9.1
Scored 9.1",Wonderful,"8,815"
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,Genteel Home Isabel la Católica,US$513,"8.6
Scored 8.6",Excellent,190
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,tuGuest Alhondiga Apartment,US$484,"8.8
Scored 8.8",Excellent,120
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,Riad Puertas del Albaicín,US$371,"7.4
Scored 7.4",Good,430
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,tuGuest Station 2 apartment,US$410,"8.2
Scored 8.2",Very Good,77
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,Zahira Suites,US$349,"6.9
Scored 6.9",Review score,249
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,BiBo Suites Plaza Nueva,US$705,"9.2
Scored 9.2",Wonderful,"2,913"
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,ALHAMBRA.MESONES 4,US$569,"9.3
Scored 9.3",Wonderful,642
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,tuGuest S. Jerónimo Apartment,US$646,"9.2
Scored 9.2",Wonderful,63
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,Duplex Lux Escudo del Carmen,US$525,"8.5
Scored 8.5",Very Good,30
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,Confort by Congress Palace,US$446,"9.0
Scored 9.0",Wonderful,26
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,New Arab Baths Apartament,US$449,"7.5
Scored 7.5",Good,106
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,Apartamento Jose Enrique,US$449,"9.4
Scored 9.4",Wonderful,38
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,tuGuest San Agustín III Apartment,US$642,"8.5
Scored 8.5",Very Good,28
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,tuGuest Plaza Pescaderia - Catedral,US$616,"8.1
Scored 8.1",Very Good,38
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,Bibrambla penthouse over Cathedral,US$644,"7.3
Scored 7.3",Good,31
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,H&H Suite Santa Paula,US$508,"7.7
Scored 7.7",Good,9
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,tuGuest El Rincón de Felisa,US$515,"9.0
Scored 9.0",Wonderful,23
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,"Granada centro, amplio, wifi y A/C",US$458,"8.0
Scored 8.0",Very Good,1
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,Carmen de la Lana,US$749,"9.6
Scored 9.6",Exceptional,138
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,Genteel Home Puerta Real,US$841,"9.1
Scored 9.1",Wonderful,34
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,Suite Alhambra Puerta Bib-Rambla,US$781,"8.9
Scored 8.9",Excellent,23
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,Casa Montalbán Apartamentos Turísticos,US$795,"8.3
Scored 8.3",Very Good,522
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,El Jardin de la Duquesa,US$893,"9.3
Scored 9.3",Wonderful,50
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,"Apartamento luminoso, tranquilo y céntrico",US$606,"9.1
Scored 9.1",Wonderful,61
Apartamentos,95.0,2024-04-16,2024-04-19,4,3,Céntrico apartamento inteligente,US$542,"9.2
Scored 9.2",Wonderful,13
Hotel,97.0,2024-04-16,2024-04-19,4,3,BiBo Suites San Agustín,US$716,"9.4
Scored 9.4",Wonderful,976
Hotel,97.0,2024-04-16,2024-04-19,4,3,Casa Miravalle Catedral,US$807,"9.2
Scored 9.2",Wonderful,"1,162"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Suites Gran Vía 44,US$702,"9.0
Scored 9.0",Wonderful,"1,122"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Porcel Navas,US$687,"8.7
Scored 8.7",Excellent,"2,187"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Elvira Suites,US$999,"8.9
Scored 8.9",Excellent,781
Hotel,97.0,2024-04-16,2024-04-19,4,3,Gran Hotel Luna de Granada,US$755,"8.5
Scored 8.5",Very Good,"9,512"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Porcel Alixares,US$681,"8.4
Scored 8.4",Very Good,"9,448"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Hotel Macià Cóndor,US$648,"7.7
Scored 7.7",Good,"1,893"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Hotel Casa Palacete Tablas,"US$1,225","9.2
Scored 9.2",Wonderful,110
Hotel,97.0,2024-04-16,2024-04-19,4,3,Hotel Dauro Premier,US$716,"8.6
Scored 8.6",Excellent,"1,446"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Allegro Granada,US$786,"8.6
Scored 8.6",Excellent,"4,215"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Hotel Macià Granada Five Senses Rooms & Suites,"US$1,142","8.6
Scored 8.6",Excellent,"4,771"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Occidental Granada,"US$1,159","8.7
Scored 8.7",Excellent,"3,179"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Eurostars Puerta Real,"US$1,363","8.9
Scored 8.9",Excellent,"4,079"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Porcel Sabica,US$788,"8.3
Scored 8.3",Very Good,"4,473"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Seda Club Hotel - Small Luxury Hotels,"US$4,974","9.7
Scored 9.7",Exceptional,404
Hotel,97.0,2024-04-16,2024-04-19,4,3,Bubaqia House - Suites Boutique,"US$1,363","9.8
Scored 9.8",Exceptional,22
Hotel,97.0,2024-04-16,2024-04-19,4,3,Presidente,US$631,"7.7
Scored 7.7",Good,"1,440"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Hotel Macià Monasterio de los Basilios,US$909,"8.1
Scored 8.1",Very Good,"2,807"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Casual Ilbira Granada,US$802,"8.8
Scored 8.8",Excellent,551
Hotel,97.0,2024-04-16,2024-04-19,4,3,Hotel Molinos,US$935,"8.0
Scored 8.0",Very Good,"2,747"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Hotel Comfort Dauro 2,US$884,"8.6
Scored 8.6",Excellent,"3,680"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Hotel Granada Center,"US$1,494","9.1
Scored 9.1",Wonderful,"8,815"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Hotel Abades Recogidas,US$877,"8.1
Scored 8.1",Very Good,"2,114"
Hotel,97.0,2024-04-16,2024-04-19,4,3,Hotel Andalucía Center,"US$1,038","8.8
Scored 8.8",Excellent,"7,271"
Apartamentos,93.0,2024-04-16,2024-04-19,7,0,ALHAMBRA.MESONES 4,US$569,"9.3
Scored 9.3",Wonderful,642
Apartamentos,93.0,2024-04-16,2024-04-19,7,0,tuGuest S. Jerónimo Apartment,US$716,"9.2
Scored 9.2",Wonderful,63
Apartamentos,93.0,2024-04-16,2024-04-19,7,0,Apartamentos Inside Paseo de los Tristes,US$537,"8.5
Scored 8.5",Very Good,463
Apartamentos,93.0,2024-04-16,2024-04-19,7,0,New Arab Baths Apartament,US$449,"7.5
Scored 7.5",Good,106
Apartamentos,93.0,2024-04-16,2024-04-19,7,0,Ático con vista a La Alhambra,US$473,"7.1
Scored 7.1",Good,32
Apartamentos,93.0,2024-04-16,2024-04-19,7,0,Apartamentos Inside Casa de la Alberca,US$590,"8.7
Scored 8.7",Excellent,103
