total_capacity,checkin_date,checkout_date,adults,children,hotel,price,score,avg review,reviews count
,2024-03-01,2024-03-04,5,0,Villa 28 de julio Casa Rural con piscina en Granada,"US$1,023",9.9,Exceptional,10
96%,,,,,,,,,
,2024-03-01,2024-03-04,4,3,Zahira Suites,US$597,6.9,Review score,239
,2024-03-01,2024-03-04,4,3,Apartamento Con Parking Gratuito,US$471,7.1,Good,80
,2024-03-01,2024-03-04,4,3,Preciosa vivienda con gran terraza muy luminoso,US$683,8.5,Very Good,28
,2024-03-01,2024-03-04,4,3,Alhambra Apartments,US$483,7.9,Good,21
,2024-03-01,2024-03-04,4,3,Villa a los pies de la Alhambra,"US$2,078",8.4,Very Good,20
,2024-03-01,2024-03-04,4,3,Casa Flor del Naranjo,US$914,8.4,Very Good,376
,2024-03-01,2024-03-04,4,3,Alhambra Luxury Albaicin,US$782,-,-,-
,2024-03-01,2024-03-04,4,3,tuGuest Alhambra house,"US$1,394",8.5,Very Good,11
,2024-03-01,2024-03-04,4,3,Alojamientos Rurales Las Eras,US$438,8.8,Excellent,56
,2024-03-01,2024-03-04,4,3,APARTAMENTOS LA MARIANA II,"US$1,388",-,-,-
,2024-03-01,2024-03-04,4,3,Villa 28 de julio Casa Rural con piscina en Granada,"US$1,023",9.9,Exceptional,10
,2024-03-01,2024-03-04,4,3,Morayma House Terrace with views to Alhambra,"US$2,435",9.5,Exceptional,4
,2024-03-01,2024-03-04,4,3,Casa Montilla,US$948,9.5,Exceptional,6
,2024-03-01,2024-03-04,4,3,Apartamentos Correo Viejo de Granada,"US$1,256",8.5,Very Good,793
,2024-03-01,2024-03-04,4,3,Be Free Granada,US$668,8.2,Very Good,"3,264"
,2024-03-01,2024-03-04,4,3,BiBo Suites Gran Vía,US$973,9.0,Wonderful,"3,279"
,2024-03-01,2024-03-04,4,3,Porcel Alixares,US$833,8.4,Very Good,"9,208"
,2024-03-01,2024-03-04,4,3,Sercotel Granada Suites,"US$1,196",9.2,Wonderful,"1,797"
,2024-03-01,2024-03-04,4,3,Atenas Granada,US$693,7.7,Good,"3,995"
,2024-03-01,2024-03-04,4,3,Porcel Sabica,US$803,8.3,Very Good,"4,385"
,2024-03-01,2024-03-04,4,3,BiBo Suites Oro del Darro,"US$1,427",9.3,Wonderful,"2,489"
,2024-03-01,2024-03-04,4,3,Pensión Eurosol,US$642,7.1,Good,"1,765"
,2024-03-01,2024-03-04,4,3,Chapizhome,US$993,8.3,Very Good,553
,2024-03-01,2024-03-04,4,3,Apartamentos de Isabella,"US$1,073",8.6,Excellent,852
,2024-03-01,2024-03-04,4,3,Casa de la Catedral,"US$1,143",9.0,Wonderful,"1,385"
95%,,,,,,,,,
,2024-03-01,2024-03-04,7,0,Preciosa vivienda con gran terraza muy luminoso,US$683,8.5,Very Good,28
,2024-03-01,2024-03-04,7,0,Alhambra Apartments,US$483,7.9,Good,21
,2024-03-01,2024-03-04,7,0,Apartamento Con Parking Gratuito,US$552,7.1,Good,80
,2024-03-01,2024-03-04,7,0,Villa a los pies de la Alhambra,"US$2,078",8.4,Very Good,20
,2024-03-01,2024-03-04,7,0,Casa Flor del Naranjo,US$914,8.4,Very Good,376
,2024-03-01,2024-03-04,7,0,Alhambra Luxury Albaicin,US$782,-,-,-
,2024-03-01,2024-03-04,7,0,tuGuest Alhambra house,"US$1,394",8.5,Very Good,11
,2024-03-01,2024-03-04,7,0,APARTAMENTOS LA MARIANA II,"US$1,388",-,-,-
,2024-03-01,2024-03-04,7,0,Villa 28 de julio Casa Rural con piscina en Granada,"US$1,023",9.9,Exceptional,10
,2024-03-01,2024-03-04,7,0,Morayma House Terrace with views to Alhambra,"US$2,435",9.5,Exceptional,4
,2024-03-01,2024-03-04,7,0,Casa Montilla,US$948,9.5,Exceptional,6
,2024-03-01,2024-03-04,7,0,Apartamentos Correo Viejo de Granada,"US$1,286",8.5,Very Good,793
,2024-03-01,2024-03-04,7,0,Be Free Granada,US$668,8.2,Very Good,"3,264"
,2024-03-01,2024-03-04,7,0,Atenas Granada,US$693,7.7,Good,"3,995"
,2024-03-01,2024-03-04,7,0,BiBo Suites Gran Vía,"US$1,036",9.0,Wonderful,"3,279"
,2024-03-01,2024-03-04,7,0,Sercotel Granada Suites,"US$1,196",9.2,Wonderful,"1,797"
,2024-03-01,2024-03-04,7,0,YIT Casablanca,US$746,7.5,Good,"3,805"
,2024-03-01,2024-03-04,7,0,Chapizhome,"US$1,085",8.3,Very Good,553
,2024-03-01,2024-03-04,7,0,BiBo Suites Oro del Darro,"US$1,427",9.3,Wonderful,"2,489"
,2024-03-01,2024-03-04,7,0,Apartamentos de Isabella,"US$1,174",8.6,Excellent,852
,2024-03-01,2024-03-04,7,0,Pensión Princesa,US$530,6.5,Review score,239
,2024-03-01,2024-03-04,7,0,Nest Flats Granada,US$839,8.5,Very Good,"1,687"
,2024-03-01,2024-03-04,7,0,Palatina Concept Suites,"US$1,703",9.6,Exceptional,93
,2024-03-01,2024-03-04,7,0,Pensión San Joaquín,US$698,7.3,Good,703
,2024-03-01,2024-03-04,7,0,Mirador de la Lona,"US$1,295",9.3,Wonderful,203
Commission,,,,,,,,,
,2024-03-09,2024-03-12,2,0,tuGuest Gran Vía 24 Apartment,US$412,8.7,Excellent,7
,2024-03-09,2024-03-12,2,0,Hostal Nevot,US$189,7.6,Good,601
,2024-03-09,2024-03-12,2,0,Atenas Granada,US$206,7.7,Good,"3,995"
,2024-03-09,2024-03-12,2,0,Hotel Monasterio Granada - Adults Only,US$192,6.9,Review score,"3,856"
,2024-03-09,2024-03-12,2,0,Gran Hotel Luna de Granada,US$291,8.5,Very Good,"9,363"
,2024-03-09,2024-03-12,2,0,Hotel Saray,US$267,8.4,Very Good,"9,559"
,2024-03-09,2024-03-12,2,0,Porcel Alixares,US$263,8.4,Very Good,"9,208"
,2024-03-09,2024-03-12,2,0,Room Mate Leo,US$361,8.8,Excellent,"4,232"
,2024-03-09,2024-03-12,2,0,Hotel Cedran,US$216,7.8,Good,"2,073"
,2024-03-09,2024-03-12,2,0,Vincci Albayzin,US$375,8.5,Very Good,"5,267"
,2024-03-09,2024-03-12,2,0,Pensión Recogidas,US$193,8.5,Very Good,733
,2024-03-09,2024-03-12,2,0,Pensión El Hidalgo,US$171,7.8,Good,921
,2024-03-09,2024-03-12,2,0,La Perla Granada Suites,US$222,8.1,Very Good,"3,213"
,2024-03-09,2024-03-12,2,0,Hostal El Olivo,US$192,7.9,Good,763
,2024-03-09,2024-03-12,2,0,Entre Dos Aguas,US$210,9.7,Exceptional,78
,2024-03-09,2024-03-12,2,0,Hotel Andalucía Center,US$253,8.8,Excellent,"7,130"
,2024-03-09,2024-03-12,2,0,Hotel Macià Monasterio de los Basilios,US$302,8.1,Very Good,"2,665"
,2024-03-09,2024-03-12,2,0,ISA Granada,US$303,8.6,Excellent,"2,556"
,2024-03-09,2024-03-12,2,0,Hostal Sonia Granada,US$229,8.0,Very Good,"2,376"
,2024-03-09,2024-03-12,2,0,Abadía Hotel,US$278,8.5,Very Good,"4,164"
,2024-03-09,2024-03-12,2,0,Barceló Carmen Granada,US$355,9.1,Wonderful,"1,093"
,2024-03-09,2024-03-12,2,0,Pension Venecia Gomerez,US$228,8.4,Very Good,982
,2024-03-09,2024-03-12,2,0,Porcel Navas,US$330,8.7,Excellent,"2,121"
,2024-03-09,2024-03-12,2,0,Áurea Catedral by Eurostars Hotel Company,US$495,9.2,Wonderful,"5,554"
,2024-03-09,2024-03-12,2,0,El Zaguan,US$227,8.7,Excellent,927
76%,,,,,,,,,
,2024-03-09,2024-03-12,2,2,Gran Hotel Luna de Granada,US$445,8.5,Very Good,"9,363"
,2024-03-09,2024-03-12,2,2,Apartamentos Puerta Elvira Suites 3000,US$305,9.2,Wonderful,271
,2024-03-09,2024-03-12,2,2,Apartamentos Boutique Granada 3000,US$305,8.4,Very Good,"1,075"
,2024-03-09,2024-03-12,2,2,Sercotel Granada Suites,US$483,9.2,Wonderful,"1,797"
,2024-03-09,2024-03-12,2,2,ADANAR-Las Columnas,US$326,8.6,Excellent,"1,339"
,2024-03-09,2024-03-12,2,2,Tina Home,US$428,8.9,Excellent,493
,2024-03-09,2024-03-12,2,2,Porcel Alixares,US$438,8.4,Very Good,"9,208"
,2024-03-09,2024-03-12,2,2,Granaxperience Apartamentos La Maleta,US$454,8.9,Excellent,"1,246"
,2024-03-09,2024-03-12,2,2,BiBo Suites Gran Vía,US$385,9.0,Wonderful,"3,279"
,2024-03-09,2024-03-12,2,2,Luxury Alhambra Penthouse Collection,US$417,8.6,Excellent,629
,2024-03-09,2024-03-12,2,2,Granada Luxury Apartments by Apolo Homes,US$403,9.0,Wonderful,485
,2024-03-09,2024-03-12,2,2,U-Sense Granada Centro,US$421,8.8,Excellent,"2,525"
,2024-03-09,2024-03-12,2,2,BiBo Suites Oro del Darro,US$463,9.3,Wonderful,"2,489"
,2024-03-09,2024-03-12,2,2,tuGuest San Gil Apartments,US$506,8.9,Excellent,289
,2024-03-09,2024-03-12,2,2,ADANAR-Apartamentos Muralla Zirí,US$475,8.7,Excellent,237
,2024-03-09,2024-03-12,2,2,"Apartamentos Anaya,1º,2º,3º, en pleno centro de Granada",US$319,9.5,Exceptional,11
,2024-03-09,2024-03-12,2,2,Veronica Centro,US$302,8.4,Very Good,"2,950"
,2024-03-09,2024-03-12,2,2,GLORIA SUITES,US$370,7.9,Good,451
,2024-03-09,2024-03-12,2,2,ISA Granada,US$532,8.6,Excellent,"2,556"
,2024-03-09,2024-03-12,2,2,Hotel Posada del Toro,US$417,8.9,Excellent,"2,049"
,2024-03-09,2024-03-12,2,2,Apartamentos Montesclaros,US$383,8.9,Excellent,660
,2024-03-09,2024-03-12,2,2,Mosaiko Homes Catedral Granada,US$541,9.5,Exceptional,991
,2024-03-09,2024-03-12,2,2,APARTAMENTO CRiSTO DE LA YEDRA CON PARKING,US$269,8.2,Very Good,134
,2024-03-09,2024-03-12,2,2,Be Free Granada,US$282,8.2,Very Good,"3,264"
,2024-03-09,2024-03-12,2,2,Siloe Plaza,US$477,7.8,Good,731
81%,,,,,,,,,
,2024-03-09,2024-03-12,5,0,Be Free Granada,US$305,8.2,Very Good,"3,264"
,2024-03-09,2024-03-12,5,0,Casa Asia,US$380,10,Exceptional,2
,2024-03-09,2024-03-12,5,0,tuGuest Gran Vía Apartments,US$437,7.8,Good,138
,2024-03-09,2024-03-12,5,0,tuGuest Gracia Apartments,US$354,7.7,Good,252
,2024-03-09,2024-03-12,5,0,tuGuest Gran Vía 24 Apartment,US$444,8.7,Excellent,7
,2024-03-09,2024-03-12,5,0,tuGuest Manuel de Falla 5 Apartment,US$416,9.3,Wonderful,87
,2024-03-09,2024-03-12,5,0,ARABIAL DELUXE II,US$367,9.1,Wonderful,157
,2024-03-09,2024-03-12,5,0,Piso Picasso,US$335,8.6,Excellent,19
,2024-03-09,2024-03-12,5,0,Be Suites Centro,US$390,8.3,Very Good,930
,2024-03-09,2024-03-12,5,0,tuGuest Alhacaba Apartment,US$423,8.2,Very Good,73
,2024-03-09,2024-03-12,5,0,Granada Home Centro,US$508,8.3,Very Good,379
,2024-03-09,2024-03-12,5,0,Luxury Suite de Conde Cifuentes,US$465,-,-,-
,2024-03-09,2024-03-12,5,0,BiBo Suites Gran Vía,US$525,9.0,Wonderful,"3,279"
,2024-03-09,2024-03-12,5,0,Espléndido Apartamento con Wifi,US$357,9.0,Wonderful,2
,2024-03-09,2024-03-12,5,0,Genteel Home Mesones,US$491,8.9,Excellent,93
,2024-03-09,2024-03-12,5,0,BiBo Suites Oro del Darro,US$600,9.3,Wonderful,"2,489"
,2024-03-09,2024-03-12,5,0,Piso junto a Parque de las Ciencias en Granada,US$341,9.0,Wonderful,1
,2024-03-09,2024-03-12,5,0,EnjoyGranada ELVIRA,US$434,7.7,Good,224
,2024-03-09,2024-03-12,5,0,Modern Cozy flat in Granada's city centre 1,US$489,8.4,Very Good,47
,2024-03-09,2024-03-12,5,0,Suite Alhambra Puerta Bib-Rambla,US$602,9.1,Wonderful,20
,2024-03-09,2024-03-12,5,0,EnjoyGranada PLAZA NUEVA HOMES,US$553,9.0,Wonderful,118
,2024-03-09,2024-03-12,5,0,"La leyenda del Pilar 1616, Realejo",US$681,9.6,Exceptional,39
,2024-03-09,2024-03-12,5,0,BnS Triunfo Centro Suites,US$427,9.0,Wonderful,67
,2024-03-09,2024-03-12,5,0,tuGuest Alhondiga II Apartment,US$489,8.2,Very Good,9
,2024-03-09,2024-03-12,5,0,Arabial Deluxe,US$372,8.7,Excellent,132
89%,,,,,,,,,
,2024-03-09,2024-03-12,4,3,Hotel Molinos,US$458,8.0,Very Good,"2,633"
,2024-03-09,2024-03-12,4,3,Casa Jardin Alhambra,US$830,9.5,Exceptional,51
,2024-03-09,2024-03-12,4,3,Suite Alhambra Puerta Bib-Rambla,US$669,9.1,Wonderful,20
,2024-03-09,2024-03-12,4,3,LUMINOSO Y MODERNO APARTAMENTO EN EL CENTRO,US$596,9.2,Wonderful,82
,2024-03-09,2024-03-12,4,3,tuGuest Station 2 apartment,US$511,8.2,Very Good,74
,2024-03-09,2024-03-12,4,3,Riad Puertas del Albaicín,US$495,7.4,Good,415
,2024-03-09,2024-03-12,4,3,Mirador de Siloé,US$907,9.8,Exceptional,32
,2024-03-09,2024-03-12,4,3,tuGuest Pool House Albaicin,US$773,8.0,Very Good,78
,2024-03-09,2024-03-12,4,3,Apartamento Góngora,US$604,8.8,Excellent,47
,2024-03-09,2024-03-12,4,3,POWER HOME,US$741,8.8,Excellent,42
,2024-03-09,2024-03-12,4,3,Alhambra Apartments,US$364,7.9,Good,21
,2024-03-09,2024-03-12,4,3,Magdalena Apartament,US$504,-,-,-
,2024-03-09,2024-03-12,4,3,Zahira Suites,US$633,6.9,Review score,239
,2024-03-09,2024-03-12,4,3,tuGuest House Albaicín,US$622,-,-,-
,2024-03-09,2024-03-12,4,3,Puro Albaycin,US$657,8.9,Excellent,98
,2024-03-09,2024-03-12,4,3,tuGuest El Rincón de Felisa,US$702,9.0,Wonderful,22
,2024-03-09,2024-03-12,4,3,tuGuest Plaza Pescaderia - Catedral,US$725,8.1,Very Good,35
,2024-03-09,2024-03-12,4,3,"Atico Top Granada, Penthouse, 18-19th floor, City Centre, Views, Terrace, Free Parking",US$936,9.4,Wonderful,37
,2024-03-09,2024-03-12,4,3,Bienvenidos a la Casa del Realejo,US$990,9.5,Exceptional,11
,2024-03-09,2024-03-12,4,3,Lightbooking Plaza de Toros Granada,US$619,8.4,Very Good,38
,2024-03-09,2024-03-12,4,3,Casa de la Ilusión,US$904,9.8,Exceptional,28
,2024-03-09,2024-03-12,4,3,Villa Elisabeth,US$996,9.4,Wonderful,32
,2024-03-09,2024-03-12,4,3,Casa Flor del Naranjo,US$853,8.4,Very Good,376
,2024-03-09,2024-03-12,4,3,Apartamento Con Parking Gratuito,US$530,7.1,Good,80
,2024-03-09,2024-03-12,4,3,"Granada centro, amplio, wifi y A/C",US$615,-,-,-
88%,,,,,,,,,
,2024-03-09,2024-03-12,7,0,Suite Alhambra Puerta Bib-Rambla,US$669,9.1,Wonderful,20
,2024-03-09,2024-03-12,7,0,Casa Jardin Alhambra,US$871,9.5,Exceptional,51
,2024-03-09,2024-03-12,7,0,LUMINOSO Y MODERNO APARTAMENTO EN EL CENTRO,US$606,9.2,Wonderful,82
,2024-03-09,2024-03-12,7,0,tuGuest Station 2 apartment,US$511,8.2,Very Good,74
,2024-03-09,2024-03-12,7,0,tuGuest Pool House Albaicin,US$826,8.0,Very Good,78
,2024-03-09,2024-03-12,7,0,POWER HOME,US$741,8.8,Excellent,42
,2024-03-09,2024-03-12,7,0,Alhambra Apartments,US$364,7.9,Good,21
,2024-03-09,2024-03-12,7,0,Apartamento Góngora,US$682,8.8,Excellent,47
,2024-03-09,2024-03-12,7,0,Magdalena Apartament,US$504,-,-,-
,2024-03-09,2024-03-12,7,0,Mirador de Siloé,"US$1,043",9.8,Exceptional,32
,2024-03-09,2024-03-12,7,0,tuGuest House Albaicín,US$622,-,-,-
,2024-03-09,2024-03-12,7,0,Hotel Molinos,US$701,8.0,Very Good,"2,633"
,2024-03-09,2024-03-12,7,0,tuGuest Plaza Pescaderia - Catedral,US$725,8.1,Very Good,35
,2024-03-09,2024-03-12,7,0,Puro Albaycin,US$657,8.9,Excellent,98
,2024-03-09,2024-03-12,7,0,tuGuest El Rincón de Felisa,US$702,9.0,Wonderful,22
,2024-03-09,2024-03-12,7,0,Bienvenidos a la Casa del Realejo,US$990,9.5,Exceptional,11
,2024-03-09,2024-03-12,7,0,Lightbooking Plaza de Toros Granada,US$619,8.4,Very Good,38
,2024-03-09,2024-03-12,7,0,Casa de la Ilusión,US$904,9.8,Exceptional,28
,2024-03-09,2024-03-12,7,0,tuGuest Gran Vía Deluxe,US$724,-,-,-
,2024-03-09,2024-03-12,7,0,tuGuest Ronda Aparment,US$561,9.0,Wonderful,22
,2024-03-09,2024-03-12,7,0,"Granada centro, amplio, wifi y A/C",US$615,-,-,-
,2024-03-09,2024-03-12,7,0,VILLA MERCEDES,"US$1,169",8.8,Excellent,5
,2024-03-09,2024-03-12,7,0,Apartamento Con Parking Gratuito,US$611,7.1,Good,80
,2024-03-09,2024-03-12,7,0,Apartamento Centro de Granada,US$649,8.0,Very Good,38
,2024-03-09,2024-03-12,7,0,Apartamento centro,US$925,10,Exceptional,1
72%,,,,,,,,,
,2024-03-16,2024-03-19,2,0,tuGuest Gran Vía 24 Apartment,US$545,8.7,Excellent,7
,2024-03-16,2024-03-19,2,0,Meliá Granada,US$566,8.2,Very Good,"1,950"
,2024-03-16,2024-03-19,2,0,Hotel Monasterio Granada - Adults Only,US$195,6.9,Review score,"3,856"
,2024-03-16,2024-03-19,2,0,Gran Hotel Luna de Granada,US$282,8.5,Very Good,"9,363"
,2024-03-16,2024-03-19,2,0,Hotel Saray,US$275,8.4,Very Good,"9,559"
,2024-03-16,2024-03-19,2,0,Apartamentos Luna Suites Granada,US$265,9.2,Wonderful,44
,2024-03-16,2024-03-19,2,0,Entre Dos Aguas,US$210,9.7,Exceptional,78
,2024-03-16,2024-03-19,2,0,Hotel Macià Monasterio de los Basilios,US$297,8.1,Very Good,"2,665"
,2024-03-16,2024-03-19,2,0,Atenas Granada,US$247,7.7,Good,"3,995"
,2024-03-16,2024-03-19,2,0,Barceló Granada Congress,US$290,8.5,Very Good,"4,983"
,2024-03-16,2024-03-19,2,0,Hotel Cedran,US$238,7.8,Good,"2,073"
,2024-03-16,2024-03-19,2,0,Hostal Sonia Granada,US$229,8.0,Very Good,"2,376"
,2024-03-16,2024-03-19,2,0,Hostal Alicante,US$108,6.7,Review score,395
,2024-03-16,2024-03-19,2,0,Casa Vestali,US$297,9.0,Wonderful,443
,2024-03-16,2024-03-19,2,0,Hotel Molinos,US$230,8.0,Very Good,"2,633"
,2024-03-16,2024-03-19,2,0,Hotel Boutique Puerta de las Granadas,US$320,8.7,Excellent,"1,590"
,2024-03-16,2024-03-19,2,0,Porcel Navas,US$339,8.7,Excellent,"2,121"
,2024-03-16,2024-03-19,2,0,Barceló Carmen Granada,US$385,9.1,Wonderful,"1,093"
,2024-03-16,2024-03-19,2,0,Room Mate Leo,US$414,8.8,Excellent,"4,232"
,2024-03-16,2024-03-19,2,0,Porcel Alixares,US$316,8.4,Very Good,"9,208"
,2024-03-16,2024-03-19,2,0,Abadía Hotel,US$310,8.5,Very Good,"4,164"
,2024-03-16,2024-03-19,2,0,U-Sense Granada Catedral,US$365,9.1,Wonderful,873
,2024-03-16,2024-03-19,2,0,Pensión Recogidas,US$215,8.5,Very Good,733
,2024-03-16,2024-03-19,2,0,Allegro Granada,US$246,8.6,Excellent,"4,105"
,2024-03-16,2024-03-19,2,0,Hotel Comfort Dauro 2,US$354,8.6,Excellent,"3,567"
,2024-03-16,2024-03-19,2,0,Casa SanPau,US$318,9.2,Wonderful,102
78%,,,,,,,,,
,2024-03-16,2024-03-19,2,2,Gran Hotel Luna de Granada,US$435,8.5,Very Good,"9,363"
,2024-03-16,2024-03-19,2,2,Meliá Granada,"US$1,606",8.2,Very Good,"1,950"
,2024-03-16,2024-03-19,2,2,ADANAR-Las Columnas,US$328,8.6,Excellent,"1,339"
,2024-03-16,2024-03-19,2,2,Apartamentos Turísticos Mauror,US$636,9.4,Wonderful,721
