total_capacity,checkin_date,checkout_date,adults,children,hotel,price,score,avg review,reviews count
,2024-03-01,2024-03-04,2,0,Hotel Comfort Dauro 2,US$343,8.6,Excellent,"3,544"
,2024-03-01,2024-03-04,2,0,Apartamentos Reyes Católicos,US$388,9.0,Wonderful,"1,280"
,2024-03-01,2024-03-04,2,0,Hotel Granada Centro,US$271,8.5,Very Good,"4,180"
,2024-03-01,2024-03-04,2,0,Hotel Macià Plaza,US$313,8.3,Very Good,"1,633"
82%,,,,,,,,,
,2024-03-01,2024-03-04,2,2,APARTAMENTO CRiSTO DE LA YEDRA CON PARKING,US$359,8.2,Very Good,133
,2024-03-01,2024-03-04,2,2,Gran Hotel Luna de Granada,US$481,8.5,Very Good,"9,332"
,2024-03-01,2024-03-04,2,2,Apartamentos Reyes Católicos,US$441,9.0,Wonderful,"1,280"
,2024-03-01,2024-03-04,2,2,Tina Home,US$488,8.9,Excellent,490
,2024-03-01,2024-03-04,2,2,Hotel Carlos V,US$386,8.3,Very Good,"3,429"
,2024-03-01,2024-03-04,2,2,GLORIA SUITES,US$410,7.9,Good,450
,2024-03-01,2024-03-04,2,2,ADANAR-Apartamentos Muralla Zirí,US$594,8.6,Excellent,228
,2024-03-01,2024-03-04,2,2,Porcel Navas,US$625,8.7,Excellent,"2,108"
,2024-03-01,2024-03-04,2,2,Suites Gran Vía 44,US$443,9.0,Wonderful,"1,073"
,2024-03-01,2024-03-04,2,2,BiBo Suites Gran Vía,US$500,9.0,Wonderful,"3,271"
,2024-03-01,2024-03-04,2,2,Hotel Saray,US$580,8.4,Very Good,"9,513"
,2024-03-01,2024-03-04,2,2,Esencias de la Alhambra,US$356,9.2,Wonderful,17
,2024-03-01,2024-03-04,2,2,BiBo Suites Oro del Darro,US$600,9.3,Wonderful,"2,483"
,2024-03-01,2024-03-04,2,2,Elvira Suites,US$525,8.9,Excellent,769
,2024-03-01,2024-03-04,2,2,Apartamentos Correo Viejo de Granada,US$638,8.5,Very Good,790
,2024-03-01,2024-03-04,2,2,Hostal Sonia Granada,US$460,8.0,Very Good,"2,372"
,2024-03-01,2024-03-04,2,2,Sercotel Granada Suites,US$734,9.2,Wonderful,"1,780"
,2024-03-01,2024-03-04,2,2,Loft Homelike,US$486,9.2,Wonderful,16
,2024-03-01,2024-03-04,2,2,Apartamentos Turísticos Centro,US$429,8.7,Excellent,301
,2024-03-01,2024-03-04,2,2,BiBo Suites Plaza Nueva,US$553,9.2,Wonderful,"2,862"
,2024-03-01,2024-03-04,2,2,Suites 18,US$687,9.2,Wonderful,29
,2024-03-01,2024-03-04,2,2,La Perla Granada Suites,US$403,8.1,Very Good,"3,192"
,2024-03-01,2024-03-04,2,2,Central Deluxe Apartments by Apolo Homes,US$966,9.0,Wonderful,107
,2024-03-01,2024-03-04,2,2,Palacio Cabrera - Lillo,US$567,9.1,Wonderful,"2,332"
,2024-03-01,2024-03-04,2,2,Palacio Almagra,US$457,8.8,Excellent,575
85%,,,,,,,,,
,2024-03-01,2024-03-04,5,0,Apartamentos Correo Viejo de Granada,US$786,8.5,Very Good,790
,2024-03-01,2024-03-04,5,0,Casa Asia,US$421,10,Exceptional,1
,2024-03-01,2024-03-04,5,0,BiBo Suites Oro del Darro,US$719,9.3,Wonderful,"2,483"
,2024-03-01,2024-03-04,5,0,Be Free Granada,US$477,8.2,Very Good,"3,242"
,2024-03-01,2024-03-04,5,0,EnjoyGranada ELVIRA,US$513,7.7,Good,224
,2024-03-01,2024-03-04,5,0,Carmen Vistas de la Alhambra,US$509,7.7,Good,911
,2024-03-01,2024-03-04,5,0,BiBo Suites Plaza Nueva,US$752,9.2,Wonderful,"2,862"
,2024-03-01,2024-03-04,5,0,Apartamentos Turísticos Centro,US$607,8.7,Excellent,301
,2024-03-01,2024-03-04,5,0,Genteel Home Carmen San Ignacio,US$979,9.4,Wonderful,109
,2024-03-01,2024-03-04,5,0,BiBo Suites Real Chancilleria,US$870,9.5,Exceptional,"1,973"
,2024-03-01,2024-03-04,5,0,Espléndido Apartamento con Wifi,US$422,9.0,Wonderful,1
,2024-03-01,2024-03-04,5,0,Zahira Suites,US$597,7.0,Good,235
,2024-03-01,2024-03-04,5,0,tuGuest Chueca Apartment,US$459,8.8,Excellent,29
,2024-03-01,2024-03-04,5,0,La casita de Real de Cartuja - Dúplex con parking,US$569,9.3,Wonderful,96
,2024-03-01,2024-03-04,5,0,Apartamento Caleta,US$444,9.1,Wonderful,48
,2024-03-01,2024-03-04,5,0,Local Granada Penthouse,US$500,10,Exceptional,5
,2024-03-01,2024-03-04,5,0,Luninoso y práctico apartamento en el centro,US$535,-,-,-
,2024-03-01,2024-03-04,5,0,Palacio Dorobe,US$771,8.2,Very Good,201
,2024-03-01,2024-03-04,5,0,APARTAMENTO POETA ZORRILLA,US$551,8.4,Very Good,60
,2024-03-01,2024-03-04,5,0,H&H Suite Palacio de Congresos,US$476,-,-,-
,2024-03-01,2024-03-04,5,0,Pisito del gorrión,US$503,9.5,Exceptional,52
,2024-03-01,2024-03-04,5,0,IMEDA Apartamentos Piedra Santa,US$679,8.9,Excellent,87
,2024-03-01,2024-03-04,5,0,Preciosa casa soleada en mirador albaicin,US$517,8.0,Very Good,25
,2024-03-01,2024-03-04,5,0,tuGuest House Albaicín,US$613,-,-,-
,2024-03-01,2024-03-04,5,0,Casa Flor del Naranjo,US$680,8.4,Very Good,376
90%,,,,,,,,,
,2024-03-01,2024-03-04,4,3,Zahira Suites,US$597,7.0,Good,235
,2024-03-01,2024-03-04,4,3,BiBo Suites Real Chancilleria,"US$1,299",9.5,Exceptional,"1,973"
,2024-03-01,2024-03-04,4,3,Atenas Granada,US$814,7.7,Good,"3,973"
,2024-03-01,2024-03-04,4,3,Apartamento Vacaciones Granada,US$455,8.7,Excellent,48
,2024-03-01,2024-03-04,4,3,tuGuest House Albaicín,US$704,-,-,-
,2024-03-01,2024-03-04,4,3,Cielo Granada,"US$1,135",8.9,Excellent,119
,2024-03-01,2024-03-04,4,3,Plaza Trinidad-Cathedral,"US$1,136",8.6,Excellent,18
,2024-03-01,2024-03-04,4,3,Smart Suites Albaicin,"US$1,382",9.2,Wonderful,"5,851"
,2024-03-01,2024-03-04,4,3,Casa Flor del Naranjo,US$914,8.4,Very Good,376
,2024-03-01,2024-03-04,4,3,tuGuest Halcón Apartment,US$712,9.1,Wonderful,62
,2024-03-01,2024-03-04,4,3,"Atico Top Granada, Penthouse, 18-19th floor, City Centre, Views, Terrace, Free Parking","US$1,039",9.4,Wonderful,37
,2024-03-01,2024-03-04,4,3,Villa Elisabeth,"US$1,039",9.4,Wonderful,32
,2024-03-01,2024-03-04,4,3,Villa a los pies de la Alhambra,"US$2,078",8.4,Very Good,20
,2024-03-01,2024-03-04,4,3,"LA CASA DE LOS PINTORES, junto al centro de Granada","US$1,079",9.5,Exceptional,96
,2024-03-01,2024-03-04,4,3,COMPLEJO RURAL TORRES Y NAVAS,"US$1,190",9.2,Wonderful,61
,2024-03-01,2024-03-04,4,3,Magdalena Apartament,US$493,-,-,-
,2024-03-01,2024-03-04,4,3,Casa de la Ilusión,US$958,9.8,Exceptional,28
,2024-03-01,2024-03-04,4,3,Alhambra Apartments,US$580,7.9,Good,21
,2024-03-01,2024-03-04,4,3,Preciosa vivienda con gran terraza muy luminoso,US$754,8.5,Very Good,28
,2024-03-01,2024-03-04,4,3,"Casa con piscina privada, Chimenea y Barbacoa","US$1,316",-,-,-
,2024-03-01,2024-03-04,4,3,Bienvenidos a la Casa del Realejo,"US$1,158",9.5,Exceptional,11
,2024-03-01,2024-03-04,4,3,"Neptuno Ático, con terraza",US$910,9.5,Exceptional,2
,2024-03-01,2024-03-04,4,3,Alhambra Luxury Albaicin,US$980,-,-,-
,2024-03-01,2024-03-04,4,3,Apartamento Con Parking Gratuito,US$584,7.1,Good,79
,2024-03-01,2024-03-04,4,3,Villa GlorÏa,"US$1,319",10,Exceptional,3
89%,,,,,,,,,
,2024-03-01,2024-03-04,7,0,tuGuest House Albaicín,US$704,-,-,-
,2024-03-01,2024-03-04,7,0,Apartamento Vacaciones Granada,US$455,8.7,Excellent,48
,2024-03-01,2024-03-04,7,0,BiBo Suites Real Chancilleria,"US$1,299",9.5,Exceptional,"1,973"
,2024-03-01,2024-03-04,7,0,Atenas Granada,US$814,7.7,Good,"3,973"
,2024-03-01,2024-03-04,7,0,Plaza Trinidad-Cathedral,"US$1,136",8.6,Excellent,18
,2024-03-01,2024-03-04,7,0,Cielo Granada,"US$1,135",8.9,Excellent,119
,2024-03-01,2024-03-04,7,0,tuGuest Halcón Apartment,US$712,9.1,Wonderful,62
,2024-03-01,2024-03-04,7,0,Magdalena Apartament,US$493,-,-,-
,2024-03-01,2024-03-04,7,0,COMPLEJO RURAL TORRES Y NAVAS,"US$1,190",9.2,Wonderful,61
,2024-03-01,2024-03-04,7,0,"LA CASA DE LOS PINTORES, junto al centro de Granada","US$1,079",9.5,Exceptional,96
,2024-03-01,2024-03-04,7,0,Smart Suites Albaicin,"US$1,443",9.2,Wonderful,"5,851"
,2024-03-01,2024-03-04,7,0,Alhambra Apartments,US$580,7.9,Good,21
,2024-03-01,2024-03-04,7,0,Casa de la Ilusión,US$958,9.8,Exceptional,28
,2024-03-01,2024-03-04,7,0,Casa Flor del Naranjo,US$914,8.4,Very Good,376
,2024-03-01,2024-03-04,7,0,Villa a los pies de la Alhambra,"US$2,078",8.4,Very Good,20
,2024-03-01,2024-03-04,7,0,Preciosa vivienda con gran terraza muy luminoso,US$754,8.5,Very Good,28
,2024-03-01,2024-03-04,7,0,"Neptuno Ático, con terraza",US$910,9.5,Exceptional,2
,2024-03-01,2024-03-04,7,0,Villa Elisabeth,"US$1,039",9.4,Wonderful,32
,2024-03-01,2024-03-04,7,0,"Soleada, amplia y renovada vivienda",US$941,9.6,Exceptional,14
,2024-03-01,2024-03-04,7,0,Vintage Granada,US$925,-,-,-
,2024-03-01,2024-03-04,7,0,Alhambra Luxury Albaicin,US$980,-,-,-
,2024-03-01,2024-03-04,7,0,Bienvenidos a la Casa del Realejo,"US$1,158",9.5,Exceptional,11
,2024-03-01,2024-03-04,7,0,tuGuest Alhambra house,"US$1,191",8.5,Very Good,10
,2024-03-01,2024-03-04,7,0,Apartamento centro,US$925,-,-,-
,2024-03-01,2024-03-04,7,0,"Casa con piscina privada, Chimenea y Barbacoa","US$1,316",-,-,-
Commission,,,,,,,,,
,2024-03-09,2024-03-12,2,0,tuGuest Station 2 apartment,US$413,8.3,Very Good,75
,2024-03-09,2024-03-12,2,0,Atenas Granada,US$206,7.7,Good,"3,973"
,2024-03-09,2024-03-12,2,0,Gran Hotel Luna de Granada,US$273,8.5,Very Good,"9,332"
,2024-03-09,2024-03-12,2,0,Hotel Monasterio Granada - Adults Only,US$196,6.9,Review score,"3,823"
,2024-03-09,2024-03-12,2,0,Hotel Granada Centro,US$226,8.5,Very Good,"4,180"
,2024-03-09,2024-03-12,2,0,Hotel Saray,US$267,8.4,Very Good,"9,513"
,2024-03-09,2024-03-12,2,0,Porcel Alixares,US$263,8.4,Very Good,"9,184"
,2024-03-09,2024-03-12,2,0,Hotel Cedran,US$227,7.8,Good,"2,062"
,2024-03-09,2024-03-12,2,0,Pension Boutique Gomerez Gallegos,US$267,9.3,Wonderful,491
,2024-03-09,2024-03-12,2,0,Hotel Andalucía Center,US$260,8.8,Excellent,"7,104"
,2024-03-09,2024-03-12,2,0,Pensión Recogidas,US$193,8.5,Very Good,726
,2024-03-09,2024-03-12,2,0,Pensión El Hidalgo,US$171,7.8,Good,921
,2024-03-09,2024-03-12,2,0,Abadía Hotel,US$278,8.5,Very Good,"4,139"
,2024-03-09,2024-03-12,2,0,Arte Vida Suites & Spa,US$300,8.7,Excellent,"1,130"
,2024-03-09,2024-03-12,2,0,Hostal Sonia Granada,US$229,8.0,Very Good,"2,372"
,2024-03-09,2024-03-12,2,0,Room Mate Leo,US$409,8.8,Excellent,"4,205"
,2024-03-09,2024-03-12,2,0,ISA Granada,US$303,8.6,Excellent,"2,545"
,2024-03-09,2024-03-12,2,0,Hotel Macià Monasterio de los Basilios,US$306,8.1,Very Good,"2,644"
,2024-03-09,2024-03-12,2,0,Porcel Navas,US$330,8.7,Excellent,"2,108"
,2024-03-09,2024-03-12,2,0,Porcel Sabica,US$263,8.3,Very Good,"4,372"
,2024-03-09,2024-03-12,2,0,Apartamentos Luna Suites Granada,US$277,9.1,Wonderful,38
,2024-03-09,2024-03-12,2,0,Palacio de Santa Inés,US$384,8.7,Excellent,"2,720"
,2024-03-09,2024-03-12,2,0,Catalonia Granada,US$335,8.9,Excellent,"3,969"
,2024-03-09,2024-03-12,2,0,Apartamentos Boutique Granada 3000,US$285,8.4,Very Good,"1,072"
,2024-03-09,2024-03-12,2,0,Nest Style Granada,US$228,8.0,Very Good,"3,531"
73%,,,,,,,,,
,2024-03-09,2024-03-12,2,2,Gran Hotel Luna de Granada,US$425,8.5,Very Good,"9,332"
,2024-03-09,2024-03-12,2,2,Casa Palacio López Daza,US$360,9.0,Wonderful,374
,2024-03-09,2024-03-12,2,2,Sercotel Granada Suites,US$510,9.2,Wonderful,"1,780"
,2024-03-09,2024-03-12,2,2,Apartamentos Boutique Granada 3000,US$352,8.4,Very Good,"1,072"
,2024-03-09,2024-03-12,2,2,Luxury Alhambra Penthouse Collection,US$423,8.6,Excellent,622
,2024-03-09,2024-03-12,2,2,Apartamentos Mirador Alhambra,US$295,8.3,Very Good,257
,2024-03-09,2024-03-12,2,2,Tina Home,US$419,8.9,Excellent,490
,2024-03-09,2024-03-12,2,2,Porcel Alixares,US$438,8.4,Very Good,"9,184"
,2024-03-09,2024-03-12,2,2,ISA Granada,US$479,8.6,Excellent,"2,545"
,2024-03-09,2024-03-12,2,2,Carmen en el Albaicín con Jardin y Vistas,US$558,9.5,Exceptional,83
,2024-03-09,2024-03-12,2,2,BiBo Suites Gran Vía,US$412,9.0,Wonderful,"3,271"
,2024-03-09,2024-03-12,2,2,Veronica Centro,US$302,8.4,Very Good,"2,934"
,2024-03-09,2024-03-12,2,2,U-Sense Granada Centro,US$446,8.8,Excellent,"2,512"
,2024-03-09,2024-03-12,2,2,tuGuest San Gil Apartments,US$539,8.9,Excellent,288
,2024-03-09,2024-03-12,2,2,BiBo Suites Plaza Nueva,US$427,9.2,Wonderful,"2,862"
,2024-03-09,2024-03-12,2,2,Apartamentos Correo Viejo de Granada,US$470,8.5,Very Good,790
,2024-03-09,2024-03-12,2,2,Siloe Plaza,US$468,7.8,Good,726
,2024-03-09,2024-03-12,2,2,Pension Boutique Gomerez Gallegos,US$519,9.3,Wonderful,491
,2024-03-09,2024-03-12,2,2,Mosaiko Homes Catedral Granada,US$542,9.5,Exceptional,983
,2024-03-09,2024-03-12,2,2,PATIOdeLUZ - Stylish apartments in Párraga 13,US$448,9.5,Exceptional,457
,2024-03-09,2024-03-12,2,2,Eurostars Puerta Real,US$694,8.9,Excellent,"4,039"
,2024-03-09,2024-03-12,2,2,GLORIA SUITES,US$362,7.9,Good,450
,2024-03-09,2024-03-12,2,2,Nest Flats Granada,US$336,8.5,Very Good,"1,677"
,2024-03-09,2024-03-12,2,2,Hostal Sonia Granada,US$390,8.0,Very Good,"2,372"
,2024-03-09,2024-03-12,2,2,Be Free Granada,US$306,8.2,Very Good,"3,242"
79%,,,,,,,,,
,2024-03-09,2024-03-12,5,0,Casa Asia,US$380,10,Exceptional,1
,2024-03-09,2024-03-12,5,0,Be Free Granada,US$358,8.2,Very Good,"3,242"
,2024-03-09,2024-03-12,5,0,tuGuest Gran Vía Apartments,US$488,7.8,Good,138
,2024-03-09,2024-03-12,5,0,BiBo Suites Gran Vía,US$570,9.0,Wonderful,"3,271"
,2024-03-09,2024-03-12,5,0,Apartamentos Correo Viejo de Granada,US$602,8.5,Very Good,790
,2024-03-09,2024-03-12,5,0,Luxury Alhambra Penthouse Collection,US$640,8.6,Excellent,622
,2024-03-09,2024-03-12,5,0,GLORIA SUITES,US$474,7.9,Good,450
,2024-03-09,2024-03-12,5,0,BiBo Suites Oro del Darro,US$625,9.3,Wonderful,"2,483"
,2024-03-09,2024-03-12,5,0,Apartamento Granados,US$525,8.2,Very Good,97
,2024-03-09,2024-03-12,5,0,"Plaza Nueva's House ""El Consul""",US$574,8.4,Very Good,49
,2024-03-09,2024-03-12,5,0,Pension Boutique Gomerez Gallegos,US$622,9.3,Wonderful,491
,2024-03-09,2024-03-12,5,0,BiBo Suites Plaza Nueva,US$632,9.2,Wonderful,"2,862"
,2024-03-09,2024-03-12,5,0,EnjoyGranada PLAZA NUEVA HOMES,US$609,9.0,Wonderful,117
,2024-03-09,2024-03-12,5,0,Chezmoihomes Plaza Nueva Luxury,US$644,8.5,Very Good,73
,2024-03-09,2024-03-12,5,0,Apartamentos Mirador Alhambra,US$539,8.3,Very Good,257
,2024-03-09,2024-03-12,5,0,EnjoyGranada ELVIRA,US$478,7.7,Good,224
,2024-03-09,2024-03-12,5,0,tuGuest Gracia Apartments,US$394,7.7,Good,252
,2024-03-09,2024-03-12,5,0,Elvira Suites,US$747,8.9,Excellent,769
,2024-03-09,2024-03-12,5,0,Home Granada Trinidad,US$498,8.8,Excellent,"1,283"
,2024-03-09,2024-03-12,5,0,Arabial Deluxe,US$397,8.7,Excellent,131
,2024-03-09,2024-03-12,5,0,Luxury Suite de Conde Cifuentes,US$465,-,-,-
,2024-03-09,2024-03-12,5,0,ARABIAL DELUXE II,US$397,9.0,Wonderful,155
,2024-03-09,2024-03-12,5,0,tuGuest Station 2 apartment,US$437,8.3,Very Good,75
,2024-03-09,2024-03-12,5,0,Chezmoihomes Apartment Cathedral 2 dormitorios,US$591,8.4,Very Good,84
,2024-03-09,2024-03-12,5,0,Palacio Cabrera - Lillo,US$660,9.1,Wonderful,"2,332"
88%,,,,,,,,,
,2024-03-09,2024-03-12,4,3,tuGuest Station 2 apartment,US$437,8.3,Very Good,75
,2024-03-09,2024-03-12,4,3,tuGuest Alhondiga Apartment,US$564,8.9,Excellent,118
,2024-03-09,2024-03-12,4,3,Hotel Molinos,US$588,8.0,Very Good,"2,611"
,2024-03-09,2024-03-12,4,3,Riad Puertas del Albaicín,US$495,7.4,Good,414
,2024-03-09,2024-03-12,4,3,Apartamento Góngora,US$598,8.8,Excellent,46
,2024-03-09,2024-03-12,4,3,Suite Alhambra Puerta Bib-Rambla,US$854,9.3,Wonderful,18
,2024-03-09,2024-03-12,4,3,APARTAMENTO GRANADA CENTRO,US$498,8.3,Very Good,53
,2024-03-09,2024-03-12,4,3,tuGuest Pool House Albaicin,US$918,7.9,Good,76
,2024-03-09,2024-03-12,4,3,Zahira Suites,US$633,7.0,Good,235
,2024-03-09,2024-03-12,4,3,Mirador de Siloé,"US$1,296",9.8,Exceptional,32
,2024-03-09,2024-03-12,4,3,tuGuest Ronda Aparment,US$619,9.0,Wonderful,21
,2024-03-09,2024-03-12,4,3,tuGuest El Rincón de Felisa,US$742,9.1,Wonderful,21
,2024-03-09,2024-03-12,4,3,POWER HOME,US$855,8.8,Excellent,41
,2024-03-09,2024-03-12,4,3,tuGuest House Albaicín,US$668,-,-,-
,2024-03-09,2024-03-12,4,3,"Atico Top Granada, Penthouse, 18-19th floor, City Centre, Views, Terrace, Free Parking",US$936,9.4,Wonderful,37
,2024-03-09,2024-03-12,4,3,Apart. en Puerta Real de Granada,US$969,9.5,Exceptional,39
,2024-03-09,2024-03-12,4,3,Preciosa vivienda con gran terraza muy luminoso,US$583,8.5,Very Good,28
,2024-03-09,2024-03-12,4,3,La morada del Príncipe,US$487,7.8,Good,5
,2024-03-09,2024-03-12,4,3,Puro Albaycin,US$849,8.9,Excellent,96
,2024-03-09,2024-03-12,4,3,Casa Flor del Naranjo,US$853,8.4,Very Good,376
,2024-03-09,2024-03-12,4,3,Villa Elisabeth,US$996,9.4,Wonderful,32
,2024-03-09,2024-03-12,4,3,"Granada centro, amplio, wifi y A/C",US$633,-,-,-
,2024-03-09,2024-03-12,4,3,"Neptuno Ático, con terraza",US$756,9.5,Exceptional,2
,2024-03-09,2024-03-12,4,3,Magdalena Apartament,US$493,-,-,-
,2024-03-09,2024-03-12,4,3,Casa de la Ilusión,US$904,9.8,Exceptional,28
86%,,,,,,,,,
,2024-03-09,2024-03-12,7,0,tuGuest Station 2 apartment,US$437,8.3,Very Good,75
,2024-03-09,2024-03-12,7,0,APARTAMENTO GRANADA CENTRO,US$498,8.3,Very Good,53
,2024-03-09,2024-03-12,7,0,Suite Alhambra Puerta Bib-Rambla,US$854,9.3,Wonderful,18
,2024-03-09,2024-03-12,7,0,Apartamento Góngora,US$676,8.8,Excellent,46
,2024-03-09,2024-03-12,7,0,tuGuest House Albaicín,US$668,-,-,-
,2024-03-09,2024-03-12,7,0,tuGuest Pool House Albaicin,"US$1,003",7.9,Good,76
,2024-03-09,2024-03-12,7,0,Hotel Molinos,US$831,8.0,Very Good,"2,611"
,2024-03-09,2024-03-12,7,0,tuGuest Ronda Aparment,US$619,9.0,Wonderful,21
,2024-03-09,2024-03-12,7,0,POWER HOME,US$855,8.8,Excellent,41
,2024-03-09,2024-03-12,7,0,tuGuest El Rincón de Felisa,US$742,9.1,Wonderful,21
,2024-03-09,2024-03-12,7,0,Apart. en Puerta Real de Granada,US$969,9.5,Exceptional,39
,2024-03-09,2024-03-12,7,0,Puro Albaycin,US$849,8.9,Excellent,96
,2024-03-09,2024-03-12,7,0,Preciosa vivienda con gran terraza muy luminoso,US$583,8.5,Very Good,28
,2024-03-09,2024-03-12,7,0,La morada del Príncipe,US$487,7.8,Good,5
,2024-03-09,2024-03-12,7,0,Mirador de Siloé,"US$1,491",9.8,Exceptional,32
,2024-03-09,2024-03-12,7,0,"Neptuno Ático, con terraza",US$756,9.5,Exceptional,2
,2024-03-09,2024-03-12,7,0,tuGuest Plaza Pescaderia - Catedral,US$901,8.0,Very Good,34
,2024-03-09,2024-03-12,7,0,Magdalena Apartament,US$493,-,-,-
,2024-03-09,2024-03-12,7,0,Casa de la Ilusión,US$904,9.8,Exceptional,28
,2024-03-09,2024-03-12,7,0,Casa Flor del Naranjo,US$853,8.4,Very Good,376
,2024-03-09,2024-03-12,7,0,VILLA MERCEDES,"US$1,169",8.8,Excellent,5
,2024-03-09,2024-03-12,7,0,Lightbooking Plaza de Toros Granada,US$657,8.4,Very Good,37
,2024-03-09,2024-03-12,7,0,"Soleada, amplia y renovada vivienda",US$941,9.6,Exceptional,14
,2024-03-09,2024-03-12,7,0,Vintage Granada,US$925,-,-,-
,2024-03-09,2024-03-12,7,0,Villa Elisabeth,US$996,9.4,Wonderful,32
Commission,,,,,,,,,
,2024-03-16,2024-03-19,2,0,tuGuest Chueca Apartment,US$423,8.8,Excellent,29
,2024-03-16,2024-03-19,2,0,La Perla Granada Suites,US$195,8.1,Very Good,"3,192"
,2024-03-16,2024-03-19,2,0,Hotel Monasterio Granada - Adults Only,US$195,6.9,Review score,"3,823"
,2024-03-16,2024-03-19,2,0,Gran Hotel Luna de Granada,US$273,8.5,Very Good,"9,332"
,2024-03-16,2024-03-19,2,0,Hotel Granada Centro,US$241,8.5,Very Good,"4,180"
,2024-03-16,2024-03-19,2,0,Hotel Cedran,US$216,7.8,Good,"2,062"
,2024-03-16,2024-03-19,2,0,Hotel Andalucía Center,US$249,8.8,Excellent,"7,104"
,2024-03-16,2024-03-19,2,0,Hotel Saray,US$275,8.4,Very Good,"9,513"
,2024-03-16,2024-03-19,2,0,Hotel Macià Monasterio de los Basilios,US$297,8.1,Very Good,"2,644"
,2024-03-16,2024-03-19,2,0,Barceló Carmen Granada,US$292,9.1,Wonderful,"1,052"
,2024-03-16,2024-03-19,2,0,Hotel Macià Granada Five Senses Rooms & Suites,US$366,8.6,Excellent,"4,603"
,2024-03-16,2024-03-19,2,0,Casa de la Alegría,US$227,9.0,Wonderful,721
,2024-03-16,2024-03-19,2,0,Entre Dos Aguas,US$210,9.7,Exceptional,74
,2024-03-16,2024-03-19,2,0,Hostal Sonia Granada,US$229,8.0,Very Good,"2,372"
,2024-03-16,2024-03-19,2,0,Hotel Comfort Dauro 2,US$354,8.6,Excellent,"3,544"
,2024-03-16,2024-03-19,2,0,Hotel Abades Recogidas,US$324,8.1,Very Good,"2,037"
,2024-03-16,2024-03-19,2,0,Arteaga Hostal & Baños Arabes Elvira,US$216,8.6,Excellent,"1,649"
,2024-03-16,2024-03-19,2,0,Barceló Granada Congress,US$290,8.5,Very Good,"4,966"
,2024-03-16,2024-03-19,2,0,Hotel Boutique Puerta de las Granadas,US$336,8.7,Excellent,"1,581"
,2024-03-16,2024-03-19,2,0,Porcel Navas,US$339,8.7,Excellent,"2,108"
,2024-03-16,2024-03-19,2,0,Hotel Macià Plaza,US$318,8.3,Very Good,"1,633"
,2024-03-16,2024-03-19,2,0,Pensión Recogidas,US$204,8.5,Very Good,726
,2024-03-16,2024-03-19,2,0,Casa Vestali,US$381,9.0,Wonderful,437
,2024-03-16,2024-03-19,2,0,Palacio de Santa Inés,US$435,8.7,Excellent,"2,720"
,2024-03-16,2024-03-19,2,0,Barbieri Granada Pensión,US$203,8.0,Very Good,"1,001"
75%,,,,,,,,,
,2024-03-16,2024-03-19,2,2,Gran Hotel Luna de Granada,US$425,8.5,Very Good,"9,332"
,2024-03-16,2024-03-19,2,2,Sercotel Granada Suites,US$525,9.2,Wonderful,"1,780"
,2024-03-16,2024-03-19,2,2,Be Free Granada,US$294,8.2,Very Good,"3,242"
,2024-03-16,2024-03-19,2,2,Porcel Alixares,US$877,8.4,Very Good,"9,184"
,2024-03-16,2024-03-19,2,2,BiBo Suites San Agustín,US$410,9.4,Wonderful,915
,2024-03-16,2024-03-19,2,2,Mosaiko Homes Catedral Granada,US$563,9.5,Exceptional,983
,2024-03-16,2024-03-19,2,2,The Gallery - BOTANIC,US$385,9.3,Wonderful,172
,2024-03-16,2024-03-19,2,2,Apartamentos Turísticos Centro,US$393,8.7,Excellent,301
,2024-03-16,2024-03-19,2,2,U-Sense Granada Centro,US$493,8.8,Excellent,"2,512"
,2024-03-16,2024-03-19,2,2,BiBo Suites Oro del Darro,US$575,9.3,Wonderful,"2,483"
,2024-03-16,2024-03-19,2,2,Hotel Saray,US$540,8.4,Very Good,"9,513"
,2024-03-16,2024-03-19,2,2,Nest Flats Granada,US$355,8.5,Very Good,"1,677"
,2024-03-16,2024-03-19,2,2,BiBo Suites Gran Vía,US$491,9.0,Wonderful,"3,271"
,2024-03-16,2024-03-19,2,2,Suites Gran Vía 44,US$447,9.0,Wonderful,"1,073"
,2024-03-16,2024-03-19,2,2,Verona,US$363,8.9,Excellent,940
,2024-03-16,2024-03-19,2,2,AMC Granada,US$421,8.1,Very Good,"1,241"
,2024-03-16,2024-03-19,2,2,Hotel Macià Granada Five Senses Rooms & Suites,US$622,8.6,Excellent,"4,603"
,2024-03-16,2024-03-19,2,2,Home Granada Trinidad,US$411,8.8,Excellent,"1,283"
,2024-03-16,2024-03-19,2,2,limehome Granada Calle Santa Ana,US$479,8.8,Excellent,"1,728"
,2024-03-16,2024-03-19,2,2,Apartamento El Duque,US$569,9.6,Exceptional,68
,2024-03-16,2024-03-19,2,2,Allegro Granada,US$484,8.6,Excellent,"4,094"
,2024-03-16,2024-03-19,2,2,Hotel Macià Cóndor,US$408,7.7,Good,"1,801"
,2024-03-16,2024-03-19,2,2,Genteel Home Zacatín,US$600,9.1,Wonderful,520
,2024-03-16,2024-03-19,2,2,Arteaga Hostal & Baños Arabes Elvira,US$376,8.6,Excellent,"1,649"
,2024-03-16,2024-03-19,2,2,Granada Luxury Apartments by Apolo Homes,US$564,9.0,Wonderful,483
80%,,,,,,,,,
,2024-03-16,2024-03-19,5,0,Casa de la Alegría,US$325,9.0,Wonderful,721
