total_capacity,checkin_date,checkout_date,adults,children,hotel,price,score,avg review,reviews count
,2024-02-17,2024-02-21,4,3,Villa Aguas de Víznar,"US$3,447",-,-,-
,2024-02-17,2024-02-21,4,3,Chalet Rural Vistas a Granada,US$843,9.6,Exceptional,23
,2024-02-17,2024-02-21,4,3,Casa Rural Las Huertas de Roque,"US$1,148",9.0,Wonderful,19
,2024-02-17,2024-02-21,4,3,El cortijo del abuelo pepe,"US$1,525",10,Exceptional,1
,2024-02-17,2024-02-21,4,3,CORTIJO HOYA MESA,US$916,-,-,-
,2024-02-17,2024-02-21,4,3,Finca Bellas Vistas,"US$1,130",9.3,Wonderful,29
,2024-02-17,2024-02-21,4,3,Alojamiento rural Caserio de la Fuente,"US$1,064",9.3,Wonderful,64
,2024-02-17,2024-02-21,4,3,Inside Plaza Sierra Nevada,"US$2,519",8.8,Excellent,825
,2024-02-17,2024-02-21,4,3,Hotel Kenia Nevada,"US$3,687",7.9,Good,"1,628"
,2024-02-17,2024-02-21,4,3,Melia Sierra Nevada,"US$5,595",8.2,Very Good,762
,2024-02-17,2024-02-21,4,3,Meliá Sol y Nieve,"US$6,241",7.9,Good,666
,2024-02-17,2024-02-21,4,3,Vista Nevada Ski Lodge,"US$1,177",9.6,Exceptional,110
,2024-02-17,2024-02-21,4,3,Snow House 3,"US$1,823",7.7,Good,11
,2024-02-17,2024-02-21,4,3,Apartamentos Vista Sierra Nevada,"US$1,950",9.4,Wonderful,169
,2024-02-17,2024-02-21,4,3,Villa Los Almendros Rural,"US$2,197",8.8,Excellent,13
99%,,,,,,,,,
,2024-02-17,2024-02-21,7,0,VILLA MERCEDES,"US$1,551",8.8,Excellent,5
,2024-02-17,2024-02-21,7,0,Porcel Alixares,"US$1,411",8.4,Very Good,"9,158"
,2024-02-17,2024-02-21,7,0,Hotel Granada Center,"US$2,671",9.1,Wonderful,"8,132"
,2024-02-17,2024-02-21,7,0,Hotel Saray,"US$2,589",8.4,Very Good,"9,459"
,2024-02-17,2024-02-21,7,0,Alhambra Palace Hotel,"US$4,343",8.7,Excellent,"1,456"
,2024-02-17,2024-02-21,7,0,"Hotel Palacio de Santa Paula, Autograph Collection","US$3,434",8.4,Very Good,579
,2024-02-17,2024-02-21,7,0,Morayma House Terrace with views to Alhambra,"US$3,231",9.5,Exceptional,4
,2024-02-17,2024-02-21,7,0,Hotel Los Girasoles,"US$1,144",6.8,Review score,"2,180"
,2024-02-17,2024-02-21,7,0,Alojamientos Rurales Las Eras,US$776,8.8,Excellent,56
,2024-02-17,2024-02-21,7,0,Balcón de la Alhambra y Sierra Nevada,"US$1,056",9.6,Exceptional,10
,2024-02-17,2024-02-21,7,0,Villa Aguas de Víznar,"US$3,447",-,-,-
,2024-02-17,2024-02-21,7,0,Chalet Rural Vistas a Granada,US$843,9.6,Exceptional,23
,2024-02-17,2024-02-21,7,0,El cortijo del abuelo pepe,"US$1,525",10,Exceptional,1
,2024-02-17,2024-02-21,7,0,Casa Rural Las Huertas de Roque,"US$1,268",9.0,Wonderful,19
,2024-02-17,2024-02-21,7,0,CORTIJO HOYA MESA,US$916,-,-,-
,2024-02-17,2024-02-21,7,0,Finca Bellas Vistas,"US$1,130",9.3,Wonderful,29
,2024-02-17,2024-02-21,7,0,Alojamiento rural Caserio de la Fuente,"US$1,885",9.3,Wonderful,64
,2024-02-17,2024-02-21,7,0,Inside Plaza Sierra Nevada,"US$2,519",8.8,Excellent,825
,2024-02-17,2024-02-21,7,0,Melia Sierra Nevada,"US$5,595",8.2,Very Good,762
,2024-02-17,2024-02-21,7,0,Meliá Sol y Nieve,"US$6,241",7.9,Good,666
,2024-02-17,2024-02-21,7,0,Vista Nevada Ski Lodge,"US$1,177",9.6,Exceptional,110
,2024-02-17,2024-02-21,7,0,Snow House 3,"US$1,823",7.7,Good,11
,2024-02-17,2024-02-21,7,0,Villa Los Almendros Rural,"US$2,197",8.8,Excellent,13
,2024-02-17,2024-02-21,7,0,Apartamentos Vista Sierra Nevada,"US$1,950",9.4,Wonderful,169
,2024-02-17,2024-02-21,7,0,The Mountains Hotel,"US$4,597",7.6,Good,"1,228"
91%,,,,,,,,,
,2024-02-24,2024-02-27,2,0,La Casa de la Trinidad,US$350,8.7,Excellent,"2,363"
,2024-02-24,2024-02-27,2,0,Casa del Cantaor,US$359,9.2,Wonderful,328
,2024-02-24,2024-02-27,2,0,Porcel Navas,US$334,8.7,Excellent,"2,091"
,2024-02-24,2024-02-27,2,0,Porcel Alixares,US$263,8.4,Very Good,"9,158"
,2024-02-24,2024-02-27,2,0,Hospes Palacio de los Patos,US$617,8.6,Excellent,"1,241"
,2024-02-24,2024-02-27,2,0,Hotel Macià Monasterio de los Basilios,US$297,8.1,Very Good,"2,624"
,2024-02-24,2024-02-27,2,0,Room Mate Leo,US$402,8.8,Excellent,"4,155"
,2024-02-24,2024-02-27,2,0,Hostal Sonia Granada,US$278,8.0,Very Good,"2,357"
,2024-02-24,2024-02-27,2,0,Vincci Albayzin,US$416,8.5,Very Good,"5,195"
,2024-02-24,2024-02-27,2,0,Barceló Granada Congress,US$336,8.5,Very Good,"4,958"
,2024-02-24,2024-02-27,2,0,Gran Hotel Luna de Granada,US$381,8.5,Very Good,"9,292"
,2024-02-24,2024-02-27,2,0,Eurostars Puerta Real,US$436,8.9,Excellent,"4,020"
,2024-02-24,2024-02-27,2,0,Hotel Saray,US$333,8.4,Very Good,"9,459"
,2024-02-24,2024-02-27,2,0,Hotel Colón Centro,US$483,8.4,Very Good,"2,375"
,2024-02-24,2024-02-27,2,0,Hotel Granada Center,US$400,9.1,Wonderful,"8,132"
,2024-02-24,2024-02-27,2,0,QH CENTRO ELVIRA,US$220,7.9,Good,24
,2024-02-24,2024-02-27,2,0,Eurostars Gran Via,US$498,8.6,Excellent,"2,113"
,2024-02-24,2024-02-27,2,0,Occidental Granada,US$354,8.7,Excellent,"3,051"
,2024-02-24,2024-02-27,2,0,Sercotel Palacio de los Gamboa,US$410,8.6,Excellent,"4,745"
,2024-02-24,2024-02-27,2,0,Barceló Carmen Granada,US$400,9.1,Wonderful,"1,026"
,2024-02-24,2024-02-27,2,0,Arteaga Hostal & Baños Arabes Elvira,US$249,8.6,Excellent,"1,637"
,2024-02-24,2024-02-27,2,0,Áurea Catedral by Eurostars Hotel Company,US$603,9.2,Wonderful,"5,500"
,2024-02-24,2024-02-27,2,0,Hotel Casa Palacete Tablas,US$562,9.6,Exceptional,10
,2024-02-24,2024-02-27,2,0,Boutique Hotel Luna Granada Centro,US$467,9.1,Wonderful,980
,2024-02-24,2024-02-27,2,0,Hotel Boutique Puerta de las Granadas,US$404,8.7,Excellent,"1,569"
93%,,,,,,,,,
,2024-02-24,2024-02-27,2,2,Porcel Alixares,US$477,8.4,Very Good,"9,158"
,2024-02-24,2024-02-27,2,2,Sercotel Granada Suites,US$672,9.2,Wonderful,"1,762"
,2024-02-24,2024-02-27,2,2,numa I Vega Apartments,US$541,8.2,Very Good,"1,791"
,2024-02-24,2024-02-27,2,2,Apartamentos Montesclaros,US$359,8.9,Excellent,655
,2024-02-24,2024-02-27,2,2,Hotel Saray,US$607,8.4,Very Good,"9,459"
,2024-02-24,2024-02-27,2,2,Apartamentos de Isabella,US$681,8.5,Very Good,838
,2024-02-24,2024-02-27,2,2,Be Free Granada,US$388,8.2,Very Good,"3,215"
,2024-02-24,2024-02-27,2,2,BiBo Suites Gran Vía,US$604,9.0,Wonderful,"3,263"
,2024-02-24,2024-02-27,2,2,Nest Flats Granada,US$403,8.5,Very Good,"1,674"
,2024-02-24,2024-02-27,2,2,Vincci Albayzin,US$936,8.5,Very Good,"5,195"
,2024-02-24,2024-02-27,2,2,BiBo Suites Plaza Nueva,US$737,9.2,Wonderful,"2,851"
,2024-02-24,2024-02-27,2,2,Piso 2 dormitorios centro histórico Granada,US$463,8.6,Excellent,22
,2024-02-24,2024-02-27,2,2,"Apartamentos Anaya,1º,2º,3º, en pleno centro de Granada",US$409,9.3,Wonderful,9
,2024-02-24,2024-02-27,2,2,Alhambra Palace Hotel,"US$1,715",8.7,Excellent,"1,456"
,2024-02-24,2024-02-27,2,2,Apartamento patio de los leones,US$412,9.0,Wonderful,6
,2024-02-24,2024-02-27,2,2,AMC Granada,US$477,8.1,Very Good,"1,230"
,2024-02-24,2024-02-27,2,2,CASA RURAL LA CHOZA DE MINDO,US$682,9.3,Wonderful,36
,2024-02-24,2024-02-27,2,2,Seda Club Hotel - Small Luxury Hotels,"US$3,060",9.7,Exceptional,351
,2024-02-24,2024-02-27,2,2,tuGuest Aljibe del Rey Apartment,US$412,8.2,Very Good,65
,2024-02-24,2024-02-27,2,2,Palacio Cabrera - Lillo,US$585,9.1,Wonderful,"2,328"
,2024-02-24,2024-02-27,2,2,La Luna del sur B&B,US$320,8.7,Excellent,"1,104"
,2024-02-24,2024-02-27,2,2,ECO Hostel,US$373,8.6,Excellent,830
,2024-02-24,2024-02-27,2,2,Villa Elisabeth,"US$1,034",9.4,Wonderful,31
,2024-02-24,2024-02-27,2,2,Precioso apartamento en el centro de Granada,US$421,7.9,Good,35
,2024-02-24,2024-02-27,2,2,Barceló Carmen Granada,US$990,9.1,Wonderful,"1,026"
94%,,,,,,,,,
,2024-02-24,2024-02-27,5,0,Be Free Granada,US$404,8.2,Very Good,"3,215"
,2024-02-24,2024-02-27,5,0,Apartamento patio de los leones,US$485,9.0,Wonderful,6
,2024-02-24,2024-02-27,5,0,Apartamentos de Isabella,US$808,8.5,Very Good,838
,2024-02-24,2024-02-27,5,0,Aljibe Albaicín House by A3Rentals,US$578,8.0,Very Good,48
,2024-02-24,2024-02-27,5,0,CASA RURAL LA CHOZA DE MINDO,US$632,9.3,Wonderful,36
,2024-02-24,2024-02-27,5,0,Villa Elisabeth,"US$1,034",9.4,Wonderful,31
,2024-02-24,2024-02-27,5,0,PLAZA MENORCA,US$966,10,Exceptional,4
,2024-02-24,2024-02-27,5,0,REYES CATÓLICOS I,US$829,8.6,Excellent,16
,2024-02-24,2024-02-27,5,0,EnjoyGranada ARCOIRIS,US$584,10,Exceptional,2
,2024-02-24,2024-02-27,5,0,REYES CATÓLICOS II,US$862,8.2,Very Good,9
,2024-02-24,2024-02-27,5,0,Casa independiente en Granada,US$776,9.5,Exceptional,13
,2024-02-24,2024-02-27,5,0,PLAZA DEL BOQUERÓN. CENTRAL GRAN VÍA,US$765,9.0,Wonderful,2
,2024-02-24,2024-02-27,5,0,Casa Cueva Lujo Sacromonte con vistas Alhambra,"US$1,093",9.7,Exceptional,23
,2024-02-24,2024-02-27,5,0,Apartamento centro,US$824,-,-,-
,2024-02-24,2024-02-27,5,0,Casa en Purchil,US$485,9.4,Wonderful,15
,2024-02-24,2024-02-27,5,0,"Casa con Piscina, barbacoa y jardín para 20 personas","US$1,101",8.5,Very Good,10
,2024-02-24,2024-02-27,5,0,Comeback casería Virgen África,US$961,10,Exceptional,2
,2024-02-24,2024-02-27,5,0,Cortijo Los Liñanes,US$436,9.7,Exceptional,12
,2024-02-24,2024-02-27,5,0,APARTAMENTOS LA MARIANA II,"US$1,373",-,-,-
,2024-02-24,2024-02-27,5,0,"LA CASA DE LOS PINTORES, junto al centro de Granada","US$1,459",9.5,Exceptional,95
,2024-02-24,2024-02-27,5,0,"Cortijo Balcón Cotobro, Almuñécar",US$801,9.8,Exceptional,5
,2024-02-24,2024-02-27,5,0,Cortijo Peña Blanca,US$474,7.5,Good,2
,2024-02-24,2024-02-27,5,0,Vivienda Turística Rural,US$566,9.8,Exceptional,9
,2024-02-24,2024-02-27,5,0,"Calle San Rómulo, n19, 1C",US$572,5.6,Review score,7
,2024-02-24,2024-02-27,5,0,Villa la Bella,"US$1,600",10,Exceptional,2
96%,,,,,,,,,
,2024-02-24,2024-02-27,4,3,Villa Elisabeth,"US$1,034",9.4,Wonderful,31
,2024-02-24,2024-02-27,4,3,Apartamento centro,US$921,-,-,-
,2024-02-24,2024-02-27,4,3,Cortijo Los Liñanes,US$436,9.7,Exceptional,12
,2024-02-24,2024-02-27,4,3,Comeback casería Virgen África,US$961,10,Exceptional,2
,2024-02-24,2024-02-27,4,3,"LA CASA DE LOS PINTORES, junto al centro de Granada","US$1,459",9.5,Exceptional,95
,2024-02-24,2024-02-27,4,3,"Casa con Piscina, barbacoa y jardín para 20 personas","US$1,214",8.5,Very Good,10
,2024-02-24,2024-02-27,4,3,APARTAMENTOS LA MARIANA II,"US$1,535",-,-,-
,2024-02-24,2024-02-27,4,3,Villa la Bella,"US$1,600",10,Exceptional,2
,2024-02-24,2024-02-27,4,3,Pensión Princesa,US$738,6.5,Review score,237
,2024-02-24,2024-02-27,4,3,Villa 'El Cortijo' con piscina privada,US$739,10,Exceptional,1
,2024-02-24,2024-02-27,4,3,Alojamientos Rurales Las Eras,US$436,8.8,Excellent,56
,2024-02-24,2024-02-27,4,3,Villa 28 de julio Casa Rural con piscina en Granada,"US$1,131",9.9,Exceptional,10
,2024-02-24,2024-02-27,4,3,Villa Vista Almuñécar,"US$1,002",9.5,Exceptional,2
,2024-02-24,2024-02-27,4,3,Vivienda Rural Pepe el del Aceite Trasmulas by Ruralidays,"US$1,182",-,-,-
,2024-02-24,2024-02-27,4,3,Cortijo Las Pilares,US$802,9.0,Wonderful,1
,2024-02-24,2024-02-27,4,3,Morayma House Terrace with views to Alhambra,"US$2,424",9.5,Exceptional,4
,2024-02-24,2024-02-27,4,3,"Magnificent villa: 2 private pools, BBQ, garden & parking. 13 per. In Padul","US$1,535",10,Exceptional,4
,2024-02-24,2024-02-27,4,3,Casa en Granada en el Serrallo zona alta con vistas,"US$2,047",10,Exceptional,1
,2024-02-24,2024-02-27,4,3,9 bedrooms villa with private pool jacuzzi and enclosed garden at Granada,"US$2,662",-,-,-
,2024-02-24,2024-02-27,4,3,Hotel Saray,"US$1,085",8.4,Very Good,"9,459"
,2024-02-24,2024-02-27,4,3,Vincci Albayzin,"US$1,518",8.5,Very Good,"5,195"
,2024-02-24,2024-02-27,4,3,BiBo Suites Plaza Nueva,"US$1,419",9.2,Wonderful,"2,851"
,2024-02-24,2024-02-27,4,3,Apartamentos de Isabella,"US$1,101",8.5,Very Good,838
,2024-02-24,2024-02-27,4,3,Nest Flats Granada,US$806,8.5,Very Good,"1,674"
,2024-02-24,2024-02-27,4,3,Porcel Alixares,US$874,8.4,Very Good,"9,158"
96%,,,,,,,,,
,2024-02-24,2024-02-27,7,0,Villa Elisabeth,"US$1,034",9.4,Wonderful,31
,2024-02-24,2024-02-27,7,0,Apartamento centro,US$921,-,-,-
,2024-02-24,2024-02-27,7,0,Casa Cueva Lujo Sacromonte con vistas Alhambra,"US$1,352",9.7,Exceptional,23
,2024-02-24,2024-02-27,7,0,"Casa con Piscina, barbacoa y jardín para 20 personas","US$1,214",8.5,Very Good,10
,2024-02-24,2024-02-27,7,0,"LA CASA DE LOS PINTORES, junto al centro de Granada","US$1,459",9.5,Exceptional,95
,2024-02-24,2024-02-27,7,0,Comeback casería Virgen África,US$961,10,Exceptional,2
,2024-02-24,2024-02-27,7,0,APARTAMENTOS LA MARIANA II,"US$1,535",-,-,-
,2024-02-24,2024-02-27,7,0,Cortijo Los Liñanes,US$436,9.7,Exceptional,12
,2024-02-24,2024-02-27,7,0,Villa la Bella,"US$1,600",10,Exceptional,2
,2024-02-24,2024-02-27,7,0,Villa 28 de julio Casa Rural con piscina en Granada,"US$1,131",9.9,Exceptional,10
,2024-02-24,2024-02-27,7,0,Morayma House Terrace with views to Alhambra,"US$2,424",9.5,Exceptional,4
,2024-02-24,2024-02-27,7,0,Villa 'El Cortijo' con piscina privada,US$739,10,Exceptional,1
,2024-02-24,2024-02-27,7,0,Vivienda Rural Pepe el del Aceite Trasmulas by Ruralidays,"US$1,182",-,-,-
,2024-02-24,2024-02-27,7,0,"Magnificent villa: 2 private pools, BBQ, garden & parking. 13 per. In Padul","US$1,535",10,Exceptional,4
,2024-02-24,2024-02-27,7,0,Cortijo Las Pilares,US$802,9.0,Wonderful,1
,2024-02-24,2024-02-27,7,0,Villa Vista Almuñécar,"US$1,002",9.5,Exceptional,2
,2024-02-24,2024-02-27,7,0,Casa en Granada en el Serrallo zona alta con vistas,"US$2,047",10,Exceptional,1
,2024-02-24,2024-02-27,7,0,9 bedrooms villa with private pool jacuzzi and enclosed garden at Granada,"US$2,662",-,-,-
,2024-02-24,2024-02-27,7,0,Hospes Palacio de los Patos,"US$2,633",8.6,Excellent,"1,241"
,2024-02-24,2024-02-27,7,0,Vincci Albayzin,"US$1,518",8.5,Very Good,"5,195"
,2024-02-24,2024-02-27,7,0,BiBo Suites Plaza Nueva,"US$1,533",9.2,Wonderful,"2,851"
,2024-02-24,2024-02-27,7,0,Apartamentos de Isabella,"US$1,228",8.5,Very Good,838
,2024-02-24,2024-02-27,7,0,Nest Flats Granada,US$871,8.5,Very Good,"1,674"
,2024-02-24,2024-02-27,7,0,ECO Hostel,US$778,8.6,Excellent,830
,2024-02-24,2024-02-27,7,0,numa I Vega Apartments,"US$1,121",8.2,Very Good,"1,791"
Commission,,,,,,,,,
,2024-02-27,2024-02-29,2,0,La Casa de la Trinidad,US$170,8.7,Excellent,"2,363"
,2024-02-27,2024-02-29,2,0,Atenas Granada,US$95,7.7,Good,"3,957"
,2024-02-27,2024-02-29,2,0,Gran Hotel Luna de Granada,US$159,8.5,Very Good,"9,292"
,2024-02-27,2024-02-29,2,0,Room Mate Leo,US$192,8.8,Excellent,"4,155"
,2024-02-27,2024-02-29,2,0,Hotel Monasterio Granada - Adults Only,US$92,6.9,Review score,"3,791"
,2024-02-27,2024-02-29,2,0,Casa Po,US$113,8.8,Excellent,498
,2024-02-27,2024-02-29,2,0,Eurostars Puerta Real,US$213,8.9,Excellent,"4,020"
,2024-02-27,2024-02-29,2,0,Vincci Albayzin,US$190,8.5,Very Good,"5,195"
,2024-02-27,2024-02-29,2,0,Itinere Rooms,US$97,9.0,Wonderful,"1,149"
,2024-02-27,2024-02-29,2,0,Catalonia Granada,US$151,8.9,Excellent,"3,943"
,2024-02-27,2024-02-29,2,0,La Perla Granada Suites,US$98,8.1,Very Good,"3,167"
,2024-02-27,2024-02-29,2,0,Hotel Granada Center,US$185,9.1,Wonderful,"8,132"
,2024-02-27,2024-02-29,2,0,Eurostars Gran Via,US$242,8.6,Excellent,"2,113"
,2024-02-27,2024-02-29,2,0,Barceló Carmen Granada,US$185,9.1,Wonderful,"1,026"
,2024-02-27,2024-02-29,2,0,Porcel Alixares,US$126,8.4,Very Good,"9,158"
,2024-02-27,2024-02-29,2,0,Hotel Sacromonte,US$121,8.5,Very Good,"3,024"
,2024-02-27,2024-02-29,2,0,Leonardo Hotel Granada,US$105,8.3,Very Good,948
,2024-02-27,2024-02-29,2,0,Pensión Recogidas,US$85,8.5,Very Good,713
,2024-02-27,2024-02-29,2,0,Hotelito Suecia,US$137,8.8,Excellent,550
,2024-02-27,2024-02-29,2,0,Hotel Andalucía Center,US$145,8.8,Excellent,"7,074"
