total_capacity,checkin_date,checkout_date,adults,children,hotel,price,score,avg review,reviews count
,2024-02-24,2024-02-27,4,3,Hotel Universal,US$900,7.8,Good,"4,459"
,2024-02-24,2024-02-27,4,3,"Casa Rural ""compartida"" La Loma",US$576,10,Exceptional,4
,2024-02-24,2024-02-27,4,3,"Casa Rural ""compartida"" La Loma Granero",US$576,9.0,Wonderful,1
,2024-02-24,2024-02-27,4,3,Hospes Palacio de los Patos,"US$2,336",8.6,Excellent,"1,250"
,2024-02-24,2024-02-27,4,3,Presidente,"US$1,047",7.7,Good,"1,213"
,2024-02-24,2024-02-27,4,3,Hotel Saray,"US$1,195",8.4,Very Good,"9,493"
,2024-02-24,2024-02-27,4,3,Áurea Catedral by Eurostars Hotel Company,"US$1,882",9.2,Wonderful,"5,533"
,2024-02-24,2024-02-27,4,3,Hotel Macià Real De La Alhambra,"US$1,045",8.5,Very Good,"4,995"
,2024-02-24,2024-02-27,4,3,Áurea Washington Irving by Eurostars Hotel Company,"US$1,691",8.9,Excellent,"2,576"
,2024-02-24,2024-02-27,4,3,Hotel Granada Center,"US$1,520",9.1,Wonderful,"8,194"
,2024-02-24,2024-02-27,4,3,YIT Casablanca,"US$1,034",7.5,Good,"3,773"
,2024-02-24,2024-02-27,4,3,Allegro Granada,"US$1,282",8.6,Excellent,"4,091"
97%,,,,,,,,,
,2024-02-24,2024-02-27,7,0,"Casa con Piscina, barbacoa y jardín para 20 personas","US$1,175",8.5,Very Good,10
,2024-02-24,2024-02-27,7,0,Comeback casería Virgen África,US$964,10,Exceptional,2
,2024-02-24,2024-02-27,7,0,APARTAMENTOS LA MARIANA II,"US$1,386",-,-,-
,2024-02-24,2024-02-27,7,0,Villa 28 de julio Casa Rural con piscina en Granada,"US$1,021",9.9,Exceptional,10
,2024-02-24,2024-02-27,7,0,Morayma House Terrace with views to Alhambra,"US$2,431",9.5,Exceptional,4
,2024-02-24,2024-02-27,7,0,"Magnificent villa: 2 private pools, BBQ, garden & parking. 13 per. In Padul","US$1,540",10,Exceptional,4
,2024-02-24,2024-02-27,7,0,Casa en Granada en el Serrallo zona alta con vistas,"US$2,053",10,Exceptional,1
,2024-02-24,2024-02-27,7,0,Biznaga Nevada,"US$3,760",-,-,-
,2024-02-24,2024-02-27,7,0,Hotel Casa Palacete Tablas,"US$1,491",8.8,Excellent,19
,2024-02-24,2024-02-27,7,0,Hospes Palacio de los Patos,"US$2,501",8.6,Excellent,"1,250"
,2024-02-24,2024-02-27,7,0,Hotel Mercader de Sedas,"US$1,167",8.5,Very Good,"1,999"
,2024-02-24,2024-02-27,7,0,Occidental Granada,"US$1,627",8.7,Excellent,"3,056"
,2024-02-24,2024-02-27,7,0,Mesonhomes Suites Center - Stay & Work,US$924,7.8,Good,547
,2024-02-24,2024-02-27,7,0,"Casa Rural ""compartida"" La Loma",US$576,10,Exceptional,4
,2024-02-24,2024-02-27,7,0,"Casa Rural ""compartida"" La Loma Granero",US$576,9.0,Wonderful,1
,2024-02-24,2024-02-27,7,0,Alojamientos Rurales Las Eras,US$583,8.8,Excellent,56
,2024-02-24,2024-02-27,7,0,Porcel Navas,"US$1,124",8.7,Excellent,"2,099"
,2024-02-24,2024-02-27,7,0,Áurea Washington Irving by Eurostars Hotel Company,"US$1,691",8.9,Excellent,"2,576"
,2024-02-24,2024-02-27,7,0,Vincci Albayzin,"US$1,455",8.5,Very Good,"5,231"
,2024-02-24,2024-02-27,7,0,Hotel Macià Monasterio de los Basilios,US$937,8.1,Very Good,"2,637"
,2024-02-24,2024-02-27,7,0,Porcel Alixares,"US$1,085",8.4,Very Good,"9,174"
,2024-02-24,2024-02-27,7,0,Áurea Catedral by Eurostars Hotel Company,"US$1,882",9.2,Wonderful,"5,533"
,2024-02-24,2024-02-27,7,0,Hotel Saray,"US$1,280",8.4,Very Good,"9,493"
,2024-02-24,2024-02-27,7,0,YIT Casablanca,"US$1,034",7.5,Good,"3,773"
,2024-02-24,2024-02-27,7,0,Hotel Macià Real De La Alhambra,"US$1,043",8.5,Very Good,"4,995"
Commission,,,,,,,,,
,2024-02-27,2024-02-29,2,0,Casa de Tendillas en Granada,US$178,9.0,Wonderful,4
,2024-02-27,2024-02-29,2,0,Apartamentos Caballerizas Granada con parking gratuito en pleno centro,US$223,9.1,Wonderful,721
,2024-02-27,2024-02-29,2,0,Patio Zahorí Granada Centro,US$200,9.1,Wonderful,60
,2024-02-27,2024-02-29,2,0,Granada City Center,US$285,9.4,Wonderful,159
,2024-02-27,2024-02-29,2,0,Áurea Catedral by Eurostars Hotel Company,US$246,9.2,Wonderful,"5,533"
,2024-02-27,2024-02-29,2,0,Catalonia Granada,US$151,8.9,Excellent,"3,963"
,2024-02-27,2024-02-29,2,0,Vincci Albayzin,US$184,8.5,Very Good,"5,231"
,2024-02-27,2024-02-29,2,0,Atenas Granada,US$95,7.7,Good,"3,970"
,2024-02-27,2024-02-29,2,0,Hotel Colón Centro,US$172,8.4,Very Good,"2,381"
,2024-02-27,2024-02-29,2,0,Hotel Monasterio Granada - Adults Only,US$92,6.9,Review score,"3,814"
,2024-02-27,2024-02-29,2,0,Hotel Granada Center,US$193,9.1,Wonderful,"8,194"
,2024-02-27,2024-02-29,2,0,HOSPEDAJE PENSIÓN LA ALMOHADA,US$94,8.3,Very Good,437
,2024-02-27,2024-02-29,2,0,Barceló Carmen Granada,US$185,9.1,Wonderful,"1,041"
,2024-02-27,2024-02-29,2,0,Gran Hotel Luna de Granada,US$159,8.5,Very Good,"9,324"
,2024-02-27,2024-02-29,2,0,Eurostars Gran Via,US$252,8.6,Excellent,"2,120"
,2024-02-27,2024-02-29,2,0,Hospes Palacio de los Patos,US$414,8.6,Excellent,"1,250"
,2024-02-27,2024-02-29,2,0,Hotel Macià Monasterio de los Basilios,US$143,8.1,Very Good,"2,637"
,2024-02-27,2024-02-29,2,0,Hotel Macià Granada Five Senses Rooms & Suites,US$182,8.6,Excellent,"4,596"
,2024-02-27,2024-02-29,2,0,Porcel Alixares,US$138,8.4,Very Good,"9,174"
,2024-02-27,2024-02-29,2,0,Room Mate Leo,US$214,8.8,Excellent,"4,189"
,2024-02-27,2024-02-29,2,0,Porcel Navas,US$151,8.7,Excellent,"2,099"
,2024-02-27,2024-02-29,2,0,limehome Granada Calle Santa Ana,US$139,8.8,Excellent,"1,726"
,2024-02-27,2024-02-29,2,0,Eurostars Puerta Real,US$246,8.9,Excellent,"4,030"
,2024-02-27,2024-02-29,2,0,Hotel Abades Recogidas,US$152,8.1,Very Good,"2,034"
,2024-02-27,2024-02-29,2,0,ISA Granada,US$175,8.6,Excellent,"2,540"
Commission,,,,,,,,,
,2024-02-27,2024-02-29,2,2,Patio Zahorí Granada Centro,US$299,9.1,Wonderful,60
,2024-02-27,2024-02-29,2,2,Granada City Center,US$285,9.4,Wonderful,159
,2024-02-27,2024-02-29,2,2,Gran Hotel Luna de Granada,US$263,8.5,Very Good,"9,324"
,2024-02-27,2024-02-29,2,2,Casa Palacio López Daza,US$214,9.0,Wonderful,373
,2024-02-27,2024-02-29,2,2,BnS Dauro Suites,US$166,9.1,Wonderful,224
,2024-02-27,2024-02-29,2,2,Central Deluxe Apartments by Apolo Homes,US$302,9.0,Wonderful,106
,2024-02-27,2024-02-29,2,2,Pension Venecia Gomerez,US$165,8.4,Very Good,977
,2024-02-27,2024-02-29,2,2,Bib Rambla Luxury Apartments by Apolo Homes,US$370,9.4,Wonderful,239
,2024-02-27,2024-02-29,2,2,Porcel Navas,US$227,8.7,Excellent,"2,099"
,2024-02-27,2024-02-29,2,2,ADANAR-Apartamentos Muralla Zirí,US$250,8.6,Excellent,224
,2024-02-27,2024-02-29,2,2,Nest Flats Granada,US$158,8.5,Very Good,"1,676"
,2024-02-27,2024-02-29,2,2,Apartamentos Turísticos Mauror,US$410,9.4,Wonderful,716
,2024-02-27,2024-02-29,2,2,Siloe Plaza,US$250,7.8,Good,726
,2024-02-27,2024-02-29,2,2,Hostal Sonia Granada,US$184,7.9,Good,"2,363"
,2024-02-27,2024-02-29,2,2,Hospes Palacio de los Patos,US$931,8.6,Excellent,"1,250"
,2024-02-27,2024-02-29,2,2,tuGuest San Gil Apartments,US$335,8.9,Excellent,287
,2024-02-27,2024-02-29,2,2,ISA Granada,US$292,8.6,Excellent,"2,540"
,2024-02-27,2024-02-29,2,2,Apartamentos Correo Viejo de Granada,US$319,8.5,Very Good,788
,2024-02-27,2024-02-29,2,2,limehome Granada Calle Santa Ana,US$158,8.8,Excellent,"1,726"
,2024-02-27,2024-02-29,2,2,Chezmoihomes Glow and elegant 4 BR apartment in the heart of granada parking free,US$255,9.1,Wonderful,79
,2024-02-27,2024-02-29,2,2,Porcel Alixares,US$217,8.4,Very Good,"9,174"
,2024-02-27,2024-02-29,2,2,Hotel Casa Palacete Tablas,US$362,8.8,Excellent,19
,2024-02-27,2024-02-29,2,2,BiBo Suites Oro del Darro,US$253,9.3,Wonderful,"2,481"
,2024-02-27,2024-02-29,2,2,Suites 18,US$358,9.2,Wonderful,29
,2024-02-27,2024-02-29,2,2,HI ROOM - Smart Apartments - AC,US$186,8.9,Excellent,497
71%,,,,,,,,,
,2024-02-27,2024-02-29,5,0,Granada City Center,US$285,9.4,Wonderful,159
,2024-02-27,2024-02-29,5,0,Pepa Home,US$287,8.9,Excellent,580
,2024-02-27,2024-02-29,5,0,Apartamentos Correo Viejo de Granada,US$334,8.5,Very Good,788
,2024-02-27,2024-02-29,5,0,Be Free Granada,US$189,8.2,Very Good,"3,232"
,2024-02-27,2024-02-29,5,0,Carmen Vistas de la Alhambra,US$202,7.7,Good,910
,2024-02-27,2024-02-29,5,0,Granada Home Centro,US$287,8.3,Very Good,377
,2024-02-27,2024-02-29,5,0,ALHAMBRA.MESONES 4,US$352,9.3,Wonderful,625
,2024-02-27,2024-02-29,5,0,Domus Apartamentos Granada con parking gratuito en pleno centro,US$337,9.4,Wonderful,"1,430"
,2024-02-27,2024-02-29,5,0,ISA Granada,US$356,8.6,Excellent,"2,540"
,2024-02-27,2024-02-29,5,0,BiBo Suites Gran Vía,US$303,9.0,Wonderful,"3,268"
,2024-02-27,2024-02-29,5,0,BiBo Suites Oro del Darro,US$351,9.3,Wonderful,"2,481"
,2024-02-27,2024-02-29,5,0,Imeda Apartamentos Escudo del Carmen 19,US$285,9.0,Wonderful,374
,2024-02-27,2024-02-29,5,0,Luxury Alhambra Penthouse Collection,US$377,8.6,Excellent,621
,2024-02-27,2024-02-29,5,0,BiBo Suites Plaza Nueva,US$340,9.2,Wonderful,"2,857"
,2024-02-27,2024-02-29,5,0,APARTAMENTO GARDEN ART IV,US$225,9.5,Exceptional,64
,2024-02-27,2024-02-29,5,0,Genteel Home Isabel la Católica,US$365,8.6,Excellent,175
,2024-02-27,2024-02-29,5,0,4U Hostel,US$246,8.2,Very Good,"1,874"
,2024-02-27,2024-02-29,5,0,BiBo Suites Real Chancilleria,US$440,9.5,Exceptional,"1,969"
,2024-02-27,2024-02-29,5,0,Genteel Home Recogidas,US$376,9.3,Wonderful,142
,2024-02-27,2024-02-29,5,0,EnjoyGranada ELVIRA,US$256,7.7,Good,223
,2024-02-27,2024-02-29,5,0,"Plaza Nueva's House ""El Consul""",US$378,8.4,Very Good,49
,2024-02-27,2024-02-29,5,0,Apartamentos Ilíberis,US$303,8.8,Excellent,339
,2024-02-27,2024-02-29,5,0,Be Suites Centro,US$276,8.3,Very Good,925
,2024-02-27,2024-02-29,5,0,Charminghomesgranada Apartamento Granada Romantica,US$211,8.8,Excellent,13
,2024-02-27,2024-02-29,5,0,Chapizhome,US$298,8.3,Very Good,550
82%,,,,,,,,,
,2024-02-27,2024-02-29,4,3,Chezmoihomes Glow and elegant 4 BR apartment in the heart of granada parking free,US$378,9.1,Wonderful,79
,2024-02-27,2024-02-29,4,3,ALHAMBRA.MESONES 4,US$362,9.3,Wonderful,625
,2024-02-27,2024-02-29,4,3,Genteel Home Isabel la Católica,US$365,8.6,Excellent,175
,2024-02-27,2024-02-29,4,3,Arte Vida Suites & Spa,US$320,8.7,Excellent,"1,125"
,2024-02-27,2024-02-29,4,3,Carmen Vistas de la Alhambra,US$255,7.7,Good,910
,2024-02-27,2024-02-29,4,3,Apartamentos Turísticos Mauror,US$647,9.4,Wonderful,716
,2024-02-27,2024-02-29,4,3,tuGuest El Rincón de Felisa,US$250,9.1,Wonderful,21
,2024-02-27,2024-02-29,4,3,Chezmoihomes Alhambra Penthouse,US$513,9.4,Wonderful,119
,2024-02-27,2024-02-29,4,3,Apartamentos Granata,US$317,8.7,Excellent,298
,2024-02-27,2024-02-29,4,3,Apartamentos la Mariana,US$540,9.5,Exceptional,122
,2024-02-27,2024-02-29,4,3,BENDITA CASA,US$497,9.1,Wonderful,105
,2024-02-27,2024-02-29,4,3,Chapizhome,US$298,8.3,Very Good,550
,2024-02-27,2024-02-29,4,3,"House&Cave Parking and Terrace, in the city",US$556,9.5,Exceptional,25
,2024-02-27,2024-02-29,4,3,tuGuest Gran Via 42 Apartment,US$368,8.0,Very Good,66
,2024-02-27,2024-02-29,4,3,"City Castle, Granada center, casa completa",US$401,9.7,Exceptional,55
,2024-02-27,2024-02-29,4,3,Impresionante apartamento Palacio de Congresos,US$400,9.2,Wonderful,57
,2024-02-27,2024-02-29,4,3,Grace Apartments - 3 bedroom City Centre,US$434,9.7,Exceptional,182
,2024-02-27,2024-02-29,4,3,GRAN VÍA DELUXE,US$468,9.3,Wonderful,24
,2024-02-27,2024-02-29,4,3,BiBo Suites Plaza Nueva,US$464,9.2,Wonderful,"2,857"
,2024-02-27,2024-02-29,4,3,Great Apartment Granada City Centre,US$605,9.4,Wonderful,47
,2024-02-27,2024-02-29,4,3,tuGuest S. Jerónimo Apartment,US$455,9.2,Wonderful,61
,2024-02-27,2024-02-29,4,3,Apartamento centro de Granada 2,US$233,9.3,Wonderful,14
,2024-02-27,2024-02-29,4,3,Apartamento Góngora,US$332,8.8,Excellent,46
,2024-02-27,2024-02-29,4,3,Casa Jardin Alhambra,US$618,9.5,Exceptional,50
,2024-02-27,2024-02-29,4,3,PRECIOSO APARTAMENTO JUNTO A LA ALHAMBRA EN PLENO CENTRo,US$207,8.6,Excellent,75
80%,,,,,,,,,
,2024-02-27,2024-02-29,7,0,ALHAMBRA.MESONES 4,US$362,9.3,Wonderful,625
,2024-02-27,2024-02-29,7,0,Carmen Vistas de la Alhambra,US$255,7.7,Good,910
,2024-02-27,2024-02-29,7,0,Apartamentos la Mariana,US$540,9.5,Exceptional,122
,2024-02-27,2024-02-29,7,0,BENDITA CASA,US$497,9.1,Wonderful,105
,2024-02-27,2024-02-29,7,0,Chezmoihomes Alhambra Penthouse,US$513,9.4,Wonderful,119
,2024-02-27,2024-02-29,7,0,"House&Cave Parking and Terrace, in the city",US$556,9.5,Exceptional,25
,2024-02-27,2024-02-29,7,0,Apartamentos Turísticos Mauror,US$647,9.4,Wonderful,716
,2024-02-27,2024-02-29,7,0,Impresionante apartamento Palacio de Congresos,US$400,9.2,Wonderful,57
,2024-02-27,2024-02-29,7,0,Apartamento centro de Granada 2,US$233,9.3,Wonderful,14
,2024-02-27,2024-02-29,7,0,tuGuest Gran Via 42 Apartment,US$407,8.0,Very Good,66
,2024-02-27,2024-02-29,7,0,tuGuest El Rincón de Felisa,US$264,9.1,Wonderful,21
,2024-02-27,2024-02-29,7,0,Grace Apartments - 3 bedroom City Centre,US$434,9.7,Exceptional,182
,2024-02-27,2024-02-29,7,0,Great Apartment Granada City Centre,US$605,9.4,Wonderful,47
,2024-02-27,2024-02-29,7,0,FAMILY CATEDRAL CENTRO,US$384,8.2,Very Good,53
,2024-02-27,2024-02-29,7,0,Casa Jardin Alhambra,US$648,9.5,Exceptional,50
,2024-02-27,2024-02-29,7,0,Riad Puertas del Albaicín,US$319,7.4,Good,414
,2024-02-27,2024-02-29,7,0,POWER HOME,US$400,8.8,Excellent,41
,2024-02-27,2024-02-29,7,0,Chezmoihomes Glow and elegant 4 BR apartment in the heart of granada parking free,US$590,9.1,Wonderful,79
,2024-02-27,2024-02-29,7,0,GRAN VÍA DELUXE,US$515,9.3,Wonderful,24
,2024-02-27,2024-02-29,7,0,tuGuest S. Jerónimo Apartment,US$501,9.2,Wonderful,61
,2024-02-27,2024-02-29,7,0,Apartamento Góngora,US$384,8.8,Excellent,46
,2024-02-27,2024-02-29,7,0,Chapizhome,US$359,8.3,Very Good,550
,2024-02-27,2024-02-29,7,0,"City Castle, Granada center, casa completa",US$401,9.7,Exceptional,55
,2024-02-27,2024-02-29,7,0,El Jardin de la Duquesa,US$560,9.3,Wonderful,43
,2024-02-27,2024-02-29,7,0,BiBo Suites Plaza Nueva,US$501,9.2,Wonderful,"2,857"
74%,,,,,,,,,
,2024-03-01,2024-03-04,2,0,Casa de Tendillas en Granada,US$254,9.0,Wonderful,4
,2024-03-01,2024-03-04,2,0,APARTAMENTO CRiSTO DE LA YEDRA CON PARKING,US$359,8.2,Very Good,132
,2024-03-01,2024-03-04,2,0,Hostal Rodri,US$291,9.7,Exceptional,"1,718"
,2024-03-01,2024-03-04,2,0,HOSPEDAJE PENSIÓN LA ALMOHADA,US$178,8.3,Very Good,437
,2024-03-01,2024-03-04,2,0,Pension Castil,US$175,8.4,Very Good,710
,2024-03-01,2024-03-04,2,0,Room Mate Leo,US$398,8.8,Excellent,"4,189"
,2024-03-01,2024-03-04,2,0,Hotel Macià Monasterio de los Basilios,US$314,8.1,Very Good,"2,637"
,2024-03-01,2024-03-04,2,0,Vincci Albayzin,US$407,8.5,Very Good,"5,231"
,2024-03-01,2024-03-04,2,0,Porcel Alixares,US$292,8.4,Very Good,"9,174"
,2024-03-01,2024-03-04,2,0,Gran Hotel Luna de Granada,US$310,8.5,Very Good,"9,324"
,2024-03-01,2024-03-04,2,0,Atenas Granada,US$253,7.7,Good,"3,970"
,2024-03-01,2024-03-04,2,0,Hotel Saray,US$309,8.4,Very Good,"9,493"
,2024-03-01,2024-03-04,2,0,Hotel Macià Plaza,US$298,8.3,Very Good,"1,630"
,2024-03-01,2024-03-04,2,0,Occidental Granada,US$307,8.7,Excellent,"3,056"
,2024-03-01,2024-03-04,2,0,Áurea Catedral by Eurostars Hotel Company,US$521,9.2,Wonderful,"5,533"
,2024-03-01,2024-03-04,2,0,Porcel Sabica,US$277,8.3,Very Good,"4,367"
,2024-03-01,2024-03-04,2,0,Barceló Carmen Granada,US$292,9.1,Wonderful,"1,041"
,2024-03-01,2024-03-04,2,0,Apartamentos Reyes Católicos,US$373,9.0,Wonderful,"1,278"
,2024-03-01,2024-03-04,2,0,Hotel Macià Granada Five Senses Rooms & Suites,US$388,8.6,Excellent,"4,596"
